"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_rmse1","bcf_1k_rmse2","bcf_0.5k_rmse1","bcf_0.5k_rmse2","bcf_0.25k_rmse1","bcf_0.25k_rmse2","bcf_0.1k_rmse1","bcf_0.1k_rmse2","bcf_0.05k_rmse1","bcf_0.05k_rmse2","bcf_1k_mape1","bcf_1k_mape2","bcf_0.5k_mape1","bcf_0.5k_mape2","bcf_0.25k_mape1","bcf_0.25k_mape2","bcf_0.1k_mape1","bcf_0.1k_mape2","bcf_0.05k_mape1","bcf_0.05k_mape2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
0.378105424388008,0.618194040981317,0.584532958668169,0.721631054844707,0.774416053600099,0.858450095265644,0.920804058335146,1.01647138199673,0.328934659965055,0.581350337212358,1.02048341007304,0.971564123087752,1.19868296040262,1.05906534644034,1.34575364945092,1.28580964118222,1.47186629701485,1.50361033736537,0.959570344634014,0.874277258216807,1.2255893349611,1.00575859345309,1.3801774567457,1.12842312512252,1.47296101077101,1.37566409210551,1.50098967472059,1.6284574055636,1.1817414222106,0.905077264001161,0.982,0.986,0.976,0.948,0.93,0.92,0.82,0.89,0.98,0.964,2.40612739341421,2.61340819222055,2.42758976685976,2.86367979683502,2.52717212265063,3.097719464808,2.41236946351286,3.37891245015292,2.24932695377348,2.41497869332797
0.403247507094009,0.613331637978791,0.536779077734258,0.690274262153714,0.815039219939822,0.894895982079006,0.923569139304463,1.03282556420408,0.347805097213383,0.603510615846643,1.05149442235006,1.00353473382811,1.17189468208333,1.12899609690032,1.34279200070075,1.27885368397181,1.46322348150433,1.5095230707199,0.92876178727231,0.891911050651855,1.28899640237687,1.0425373396412,1.35674065084756,1.24969675791361,1.42684129377111,1.47007789915984,1.5049913501731,1.76202450029712,1.12364113470638,0.89778433998223,0.984,0.944,0.978,0.978,0.912,0.912,0.818,0.898,0.982,0.958,2.40326378970218,2.59941516859079,2.49163447348532,2.77423704567477,2.39776009335892,3.18966416200222,2.40965908702062,3.30864411044681,2.30473498476729,2.44416257912546
0.40416373313137,0.666594592268571,0.581907649053759,0.693724648951044,0.792481437186393,0.896817128157235,0.947645305129888,0.983800533487047,0.335844918555607,0.562008043340629,1.02514577601923,0.969981282866713,1.18261212835988,1.08290631658175,1.34648474940628,1.28824844225205,1.5000734347965,1.47325863319447,0.940586166407685,0.892419829631568,1.21341937225459,0.996227370415532,1.36985878669386,1.14782767549468,1.45506456990519,1.41052458472222,1.59025165601078,1.71519093612219,1.14233142675366,0.92516995317076,0.98,0.956,0.98,0.966,0.918,0.914,0.804,0.884,0.98,0.978,2.35964674435177,2.63215096496886,2.50768008105204,2.80466668114207,2.44490942368552,3.09725741289925,2.28502081751032,3.27965303461786,2.27903150781744,2.46229847200186
0.387704116763875,0.614454417304687,0.539334815366003,0.708705049991656,0.78702353535289,0.907078658368357,0.930882357127004,0.995323872265127,0.332206958252361,0.571899304669308,1.06431795998885,0.933886629308579,1.18346057227752,1.09183033567981,1.33235680219087,1.27314466767575,1.46294853623054,1.48963425000322,0.94194091406577,0.871525099426251,1.30488199410675,0.988776851383145,1.38619248458723,1.15984256194065,1.41823284286288,1.41387772031374,1.52053110077195,1.65837239519751,1.17708474442989,0.882914822756031,0.982,0.974,0.98,0.974,0.902,0.902,0.836,0.878,0.982,0.988,2.38842492406075,2.59399205345072,2.45374471217404,2.85972393379585,2.53698885342975,2.93837871135779,2.36992570322884,3.27474582737042,2.2635770384404,2.43590588166471
0.404513393320447,0.574860116719799,0.577378414865606,0.718906796075449,0.795496957607158,0.848484663059651,0.947196598948449,0.980248698370093,0.320012659712169,0.555283269024832,1.02617564609723,0.979121457195623,1.16501496858155,1.10145660401604,1.35790328524523,1.27566904791775,1.4661518446892,1.54391171558969,0.913039599843238,0.846776839812042,1.23432289123951,1.01230856360308,1.3244284032251,1.14893146392338,1.48044937442285,1.4598746517418,1.51983625355355,1.77332649067325,1.08890254504982,0.934246056134558,0.982,0.986,0.976,0.948,0.93,0.948,0.836,0.888,0.98,0.97,2.35042349358466,2.58829854722887,2.40198116650533,2.80363252788692,2.51724170505276,3.11365226037948,2.39425444349361,3.20635188499353,2.30148427999589,2.35511270521792
0.421324796836977,0.622601858346352,0.575257549394927,0.70301675983462,0.766047563173218,0.901518781401958,0.905770612370214,0.991881360282546,0.333943620385748,0.574325286032451,1.04831377184446,0.961968430459093,1.17583742454856,1.06821357529404,1.33985848127916,1.27249286255602,1.43324066405549,1.51211812902687,0.959351294878007,0.88041704795193,1.25410257099071,1.01070014412758,1.35817627584104,1.16405305849553,1.42884951029512,1.47216307093705,1.45308556580844,1.68462324184074,1.20023588464751,0.917471123821847,0.98,0.964,0.974,0.952,0.944,0.926,0.862,0.914,0.98,0.97,2.31522985473668,2.58117858912435,2.43460769564444,2.86582029408902,2.50789007432815,3.00953451566899,2.42087946657337,3.26468031737539,2.25994371971623,2.44111326116757
0.40634732216313,0.631776162709857,0.559057783151284,0.673493603093972,0.834844773116621,0.883901414678333,0.934763586475474,1.01695827170715,0.329311469199818,0.550691445528697,1.06233320817902,0.967342599434528,1.18740974878409,1.11241981333915,1.34562563378076,1.27700507709131,1.46999609107593,1.48972357820166,0.970884296452985,0.906365638517687,1.30261612591342,1.05107348536181,1.39759864440691,1.20777813187469,1.45039912187952,1.46822993149181,1.52822499742769,1.73361357239133,1.21482491631093,0.924422102013452,0.98,0.982,0.976,0.948,0.9,0.926,0.8,0.866,0.984,0.988,2.35861570175781,2.64498927121962,2.51697932950963,2.75412750223246,2.37244294567625,3.1166402185057,2.27242425752193,3.18203010151108,2.24722818839071,2.46038303132807
0.421624645359575,0.608631315937883,0.628916758384252,0.725660740396098,0.777284857474084,0.929621132624379,0.938397444191139,1.04292650764451,0.329674479829953,0.570419276845582,1.03250242246298,0.950728168998494,1.21037030089218,1.08095361927341,1.34516531283666,1.25953339394828,1.46753125929924,1.47838513985366,0.950995726987575,0.885186636530674,1.23689733517778,0.994781071824544,1.36665863157607,1.12103661848648,1.47454672634554,1.43836068076253,1.497304533757,1.69739482741559,1.15386396703038,0.916616966819369,0.98,0.978,0.982,0.958,0.916,0.866,0.81,0.88,0.982,0.952,2.42228872907204,2.56692875847141,2.4732990249701,2.84908311382261,2.49980075070711,3.03651024464493,2.27118614451118,3.34901082136221,2.27915285263175,2.42921008898114
0.411205846547201,0.616170244266229,0.522259842516713,0.7296116110868,0.792157000238047,0.915381629823084,0.928482349059154,0.991566610605432,0.325105048899828,0.551110539227554,1.05442763337045,0.957320542115596,1.14405923838495,1.10453622224903,1.32504236240517,1.29138914296199,1.4765696695631,1.4956829997138,0.962011456324627,0.855713709296321,1.28965945541234,1.00570555829492,1.31811244901662,1.25334045300094,1.43096922354686,1.52607026348543,1.4911244299097,1.87019179270376,1.18791926783015,0.920888137240453,0.98,0.964,0.978,0.944,0.914,0.908,0.822,0.878,0.982,0.974,2.38041343898289,2.61485840789731,2.45326868014809,2.92336444684286,2.47508813948398,3.10047427631827,2.46811951061986,3.17630545839153,2.29260624687572,2.37374458219029
0.408206171523996,0.614724047357328,0.551870768845134,0.698017612512043,0.838754663667566,0.914043466337582,0.942579597132178,1.02229792043959,0.324472611267442,0.583707108958493,1.08676436741418,0.945078470303417,1.16501268645447,1.11873515348238,1.34868037185805,1.27069678794517,1.45549941706706,1.48445173605518,0.944316367521776,0.896394332816928,1.33431637343936,1.0288874700961,1.34271690306583,1.18493494911543,1.45785485107362,1.41835106763793,1.46835573166869,1.6341526396606,1.18270475166214,0.95062634534975,0.98,0.97,0.976,0.98,0.918,0.89,0.786,0.862,0.982,0.956,2.3834151604968,2.68494432339167,2.47982422270992,2.88645786631099,2.49730558394553,2.98138046127792,2.23799914820857,3.18175660221527,2.23245183547647,2.49023189260668
