"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_rmse1","bcf_1k_rmse2","bcf_0.5k_rmse1","bcf_0.5k_rmse2","bcf_0.25k_rmse1","bcf_0.25k_rmse2","bcf_0.1k_rmse1","bcf_0.1k_rmse2","bcf_0.05k_rmse1","bcf_0.05k_rmse2","bcf_1k_mape1","bcf_1k_mape2","bcf_0.5k_mape1","bcf_0.5k_mape2","bcf_0.25k_mape1","bcf_0.25k_mape2","bcf_0.1k_mape1","bcf_0.1k_mape2","bcf_0.05k_mape1","bcf_0.05k_mape2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
0.697212243592128,0.648937236273646,0.856636400477574,0.772171092388341,1.0652636656605,0.972231062604333,1.11545821888468,1.07229230045557,0.590632012517823,0.587457770142285,1.13806346401558,1.09223345758111,1.24703715794366,1.22219293827326,1.4360776028244,1.47376035098267,1.52410511930779,1.6640673114203,1.05776814900142,0.953525251790678,1.40580951333431,0.759585820618516,1.52965469187547,0.852481901810758,1.6883496251083,0.983481102516967,1.71679552506628,1.11413218187522,1.35558412846915,0.673903297131614,0.964,0.988,0.926,0.968,0.812,0.938,0.736,0.874,0.966,0.988,2.58342162311888,2.96469997155417,2.66067590486493,3.14086573146355,2.58040088736993,3.49723034765696,2.51022115476964,3.43313340040826,2.43934017068425,2.69329760379841
0.677546376705356,0.669862223532538,0.858921694683248,0.824959028558262,1.02444444597888,0.952828366491987,1.11633951688023,1.09535224279389,0.596741908592498,0.621171969617991,1.1596130889976,1.05788981350598,1.28724804443079,1.23569516591803,1.40520928498942,1.44938719209202,1.49569396835271,1.66306031478014,1.07995453586566,0.99078343660738,1.46033077527552,0.718088542859283,1.52696366016324,0.838394229845248,1.61828526264706,0.962741274678797,1.71215597999631,1.1262759128696,1.34630394907322,0.699600353150745,0.956,0.982,0.92,0.968,0.85,0.928,0.752,0.878,0.964,0.984,2.56293133668807,2.94523564160756,2.61947681965414,3.18256503284037,2.65831528971216,3.23112254349267,2.53888746855848,3.39809213201358,2.44150650385172,2.76390176624127
0.66786970198362,0.692938966926197,0.850460120090931,0.833935727979974,1.03323188993631,0.946295798425501,1.11435717261306,1.1213225955441,0.607706128259723,0.614567594873362,1.15243962151149,1.09155218069012,1.27734254214087,1.25303390264118,1.41849736256579,1.45674835995518,1.51874750654928,1.69464423080694,1.06190078826999,1.00990374557822,1.41090855825886,0.754969440055495,1.53975153832292,0.852992166833888,1.61310794386081,1.01049084663082,1.70924068839233,1.13299867724295,1.31153351035849,0.7204866630581,0.958,0.986,0.942,0.982,0.83,0.952,0.782,0.862,0.964,0.992,2.52815122494705,2.98362002017452,2.64271589960321,3.12798226288529,2.63750098027172,3.26857075048643,2.63538126439215,3.40480455162846,2.44761278418612,2.79760945632097
0.692259707242578,0.692874049438375,0.856403095881405,0.821983324022295,1.03608694562242,0.98385466854089,1.10456281150071,1.15323952635315,0.606874071702363,0.604645642723483,1.1667061738553,1.06396310511584,1.28461948390937,1.22849388177549,1.42656315048871,1.44204351902886,1.50886155459977,1.68262633625,1.07124399807265,1.02330172646067,1.42972054914997,0.753141412391823,1.55667774944576,0.855959283090877,1.66042316037564,0.977680217206608,1.70457798397056,1.12719984235588,1.31739584305099,0.730296062881566,0.96,0.984,0.932,0.974,0.84,0.942,0.756,0.83,0.964,0.99,2.56254901135392,2.93163837039769,2.61936924596642,3.29414292696757,2.58999289252759,3.20081322000271,2.50126837502402,3.37899464377173,2.47885885011667,2.77675809338415
0.688988736746119,0.663475387669662,0.842984863754822,0.781017622125857,1.03973181789218,0.986448731565555,1.13901761380064,1.09479223248397,0.604903197133266,0.608878931363504,1.15009743733065,1.10850555527038,1.28864380381174,1.22888514680596,1.39090635966069,1.44312620811958,1.51941050601733,1.66850835879274,1.08891298396455,1.05420662065032,1.4356859908354,0.789961450367522,1.54577897221801,0.849050800842006,1.60980860506308,0.954081786012301,1.74561990403642,1.10677771016139,1.39111632306606,0.745982342007786,0.956,0.984,0.944,0.974,0.848,0.922,0.734,0.872,0.966,0.988,2.57807297470704,2.94584654083531,2.67446419881664,3.13459067230307,2.64449631296204,3.35454261151202,2.47383602559995,3.57629727856633,2.47513229148235,2.78389010745262
0.713827108315268,0.682981711734265,0.877279682912119,0.771801868891828,1.0361409591642,0.982968211174917,1.107185717632,1.08591696136476,0.612071077215457,0.58605049183325,1.15685069511415,1.10304341436292,1.28826308943591,1.236314124976,1.4098634361892,1.47396715396843,1.50333024249206,1.65384993862541,1.07149719394242,0.997027746206511,1.41831082320957,0.789707246477234,1.53903127774772,0.841242615604534,1.6885426642796,0.98297248266609,1.70714461776225,1.11410693235577,1.35105886040634,0.700650283969888,0.952,0.98,0.92,0.97,0.856,0.922,0.826,0.904,0.968,0.992,2.56502472909061,2.97503609948824,2.62572554620225,3.12574480971605,2.59928319797102,3.31264348576872,2.64773096307519,3.40486961984908,2.48396888220701,2.76765088846504
0.683588547651338,0.671938858747342,0.868595236024788,0.811126527574753,1.04216021948621,0.969450996292921,1.11723258800803,1.11982181637764,0.605568309362467,0.627960961216662,1.16199480921407,1.08629343617982,1.24829906447431,1.22561288481593,1.40250744160363,1.44598058432135,1.50536428991821,1.68785401752614,1.06235609647928,0.987543790726218,1.43455394815268,0.759585954052658,1.53380930405551,0.844120161731758,1.62419143298929,0.979038517780179,1.73420969580821,1.10058007611602,1.31826441645193,0.685416758058454,0.958,0.982,0.922,0.962,0.826,0.928,0.742,0.88,0.964,0.992,2.54684591608627,2.875905393842,2.57817268274903,3.03958593527594,2.6082854034225,3.27772703172691,2.52396203120106,3.58310245225068,2.43368005689374,2.76681665190338
0.673674752080134,0.689450213618788,0.841761890285583,0.802358600719635,1.02660274081057,0.921922755708196,1.1019939630631,1.09206795379115,0.575871123397283,0.574985073759037,1.15257359003713,1.04948246402857,1.29329159463696,1.2402294093781,1.38888995445417,1.42317353105782,1.51149459491832,1.70335314205111,1.05122747835041,0.982765753024219,1.46271428584762,0.732517779616508,1.59394512222023,0.863396198483113,1.65166687292008,0.945848146248308,1.70708668555865,1.14893618477194,1.32169079994635,0.690747368340827,0.96,0.982,0.916,0.978,0.872,0.936,0.748,0.884,0.968,0.986,2.55228402082037,2.93668381724627,2.53796105143603,3.13934435291162,2.64073550449346,3.22170932190068,2.55438874910588,3.60517513726643,2.43002702923853,2.7378646277454
0.699748607326285,0.690786419176611,0.888990788328223,0.806018232815052,1.04241470814247,0.922283031420603,1.11570287340294,1.10698545565216,0.578084128254394,0.656217878521444,1.12861607966075,1.10745104481813,1.28534865998578,1.24539563788527,1.3886376759685,1.4434062781284,1.51432592120031,1.70391621862736,1.03174116030841,1.03229028732746,1.41146085553612,0.772027315393991,1.53978625713541,0.856765213281556,1.62644138078514,0.952333697314644,1.75758148851634,1.10757184961506,1.31738117579777,0.737319256422125,0.954,0.988,0.914,0.966,0.836,0.948,0.768,0.894,0.968,0.984,2.55836435885254,2.94699744842421,2.62176347801733,3.13333512330011,2.64307920078245,3.35264057695454,2.58344450493837,3.38682038533645,2.43441917220922,2.8355255210937
0.70939655797094,0.672459701643086,0.877247884791229,0.809075841172554,1.06232003845437,0.996304007448168,1.09387634663789,1.12093883559386,0.589282914940321,0.585329931714955,1.16069073318431,1.09175918981287,1.3238194241058,1.2342307334999,1.41345093177488,1.45630241942727,1.49520343377039,1.69845380607702,1.03163724019102,1.02345616837072,1.42220353213706,0.753033047017086,1.60537463218997,0.824874864083441,1.62490876968854,0.96602288787498,1.73938694018524,1.17271313390142,1.30392147084682,0.730049867345245,0.956,0.978,0.92,0.974,0.826,0.934,0.806,0.902,0.968,0.99,2.59462214237646,2.82083541680438,2.65460249978376,3.13533830642075,2.616390796095,3.30633728743334,2.57070273707822,3.66532450540048,2.44421182169769,2.76620951104271
0.662410865657772,0.670459667048009,0.854369369748903,0.783112675804019,1.04639544408471,0.962706869961934,1.10908423080445,1.122670679724,0.597893742931235,0.654087250423,1.14180883582752,1.07201139701417,1.25701452885322,1.22107963300957,1.4022803128192,1.43990260125517,1.51604089639338,1.66497554460453,1.04839048295886,0.954077783392098,1.414516188584,0.776032282057481,1.53274202604425,0.850776425926432,1.59728428941622,0.940370442625272,1.71842764220437,1.12828525154731,1.35817221333057,0.671605885366172,0.96,0.978,0.93,0.968,0.844,0.956,0.762,0.834,0.966,0.992,2.54229728796359,2.90534188433946,2.64505356521541,3.11501810933485,2.64957525043301,3.44892922224243,2.47839487785846,3.44570639014626,2.46681799182072,2.77423970856068
0.680764197304135,0.717722853515475,0.855409306973335,0.774200642727448,1.04023695147315,0.987711377277263,1.13911249771524,1.13234113669042,0.604087946015779,0.616732796006496,1.11059723318709,1.07998020991385,1.24681721298622,1.24627079149123,1.37696040335259,1.46876882471383,1.52890001464029,1.6855418798061,1.06988372968352,1.01095792118856,1.36780215035924,0.744045789995994,1.49969931926923,0.854946577032427,1.65755434761472,0.997844321543672,1.73202981489422,1.11812029535753,1.34981311986446,0.708893244937856,0.96,0.98,0.936,0.98,0.836,0.918,0.75,0.866,0.964,0.99,2.53637760720833,2.92574832428957,2.59784476997588,3.15051201473948,2.53335362564943,3.32346662644996,2.59632327897819,3.47571183711176,2.46243174676427,2.83007439509475
0.678670199386389,0.690289279154518,0.858595702770678,0.795080195025891,0.989783431466775,0.966891104998185,1.14067361689618,1.1632246561214,0.602587386708636,0.599069156950151,1.1659223666788,1.08258048734809,1.25993435032049,1.25891431068279,1.40940283300838,1.43890532551122,1.53655906365344,1.65499878122941,1.05868515613449,0.995635728933201,1.4498966779215,0.745114380973879,1.52437229978396,0.868155259330879,1.66289125979726,0.952896048189655,1.71466437014412,1.11847260414564,1.35176804448124,0.697010873586647,0.958,0.984,0.936,0.97,0.872,0.932,0.718,0.848,0.968,0.99,2.52530734991448,2.9517510185995,2.61921016068786,3.12619477462711,2.68408798102148,3.39018053531437,2.52491517498617,3.6413310207109,2.43791755698322,2.73726038129244
0.685860733420578,0.670882918653367,0.822326452684994,0.804239738949679,1.06676843389401,0.954531309821534,1.10287940460457,1.11949198088392,0.612116262384629,0.636397126884744,1.15103238980439,1.08490239417443,1.26562491238641,1.21378887190688,1.42364387849878,1.4363851506812,1.53686718699333,1.66363989513227,1.06318297222484,1.02282400134514,1.42941597117046,0.754306651218152,1.54341918929157,0.817664131917727,1.6709212273235,0.957574461621108,1.74482870412565,1.10591537713393,1.3471424394234,0.72451553014133,0.954,0.984,0.94,0.964,0.824,0.936,0.774,0.862,0.972,0.982,2.54613333219588,2.95029952338224,2.60789975131562,3.18263747135685,2.59430632080677,3.42013799715399,2.64757620175295,3.39314517823772,2.52594788368125,2.74252272720971
