"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
39.1072095216672,9.62177146909119,38.1481454416924,9.7092643459274,36.35328388426,9.40625874240442,34.900992188934,9.32666909524776,38.9579288771852,9.81134564615243,0.346,0.986,0.37,0.986,0.371,0.991,0.392,0.983,0.321,0.984,62.5996269817869,43.4609143511264,61.9392658882555,43.9239940416971,61.6791014156395,44.635282928952,58.1372397160388,45.5998796846454,60.7666619071349,43.8303570660647
45.3079668825515,11.3082760367377,45.1192060367246,10.6060639798076,44.6387471440699,10.0198742278901,41.3387267655912,9.40256088579314,45.6439622052364,11.1467514942425,0.123,0.994,0.152,0.998,0.159,0.997,0.195,0.993,0.106,0.996,57.220832429383,60.2134127733789,59.5119932972947,58.000535676854,58.2797226276365,57.6024467048442,56.2247368268539,55.4387889948461,56.2558516047829,60.2437073907353
35.4486981436591,7.84793224626697,35.4503866801527,7.28801853381329,33.9308710485813,7.1135564892856,32.3687043917362,6.19464706884992,35.6936838786182,8.25545386999138,0.201,0.997,0.238,1,0.279,0.999,0.266,1,0.153,0.996,52.5416812487333,47.6658342931103,53.862239250214,46.3415264440715,54.3517627448609,49.342793337571,52.3490721954151,46.0307202952623,49.9562934337039,45.3126631852663
45.7678143999907,9.51710857880349,45.1527133379617,9.87749806853051,44.487358074906,10.6125436469268,40.8068667239288,11.1356197126426,45.854115553376,9.40164623897705,0.213,0.974,0.225,0.962,0.259,0.956,0.291,0.941,0.214,0.976,63.5615363544917,45.1469420717077,63.6585429347202,42.7347895379485,63.4862643957108,43.3714904999914,64.4818915925045,42.8692235916866,63.2675119364488,43.3338886684832
37.4831851608442,7.77077025840899,36.8861144464445,7.66781548205097,35.541756809419,7.25148507652259,34.0234385040208,6.64667623292022,37.3080402400448,7.86967251460772,0.261,0.997,0.257,0.998,0.283,1,0.362,0.998,0.25,0.998,60.6142145172695,39.5927760371716,59.2161118274612,40.2441864409881,60.4591841533532,41.224173978057,59.4228269295304,41.400163759127,58.5911014602258,37.3437322769691
47.2893984208809,9.53357997019192,46.8169839371228,10.1820667416654,44.821347376721,9.04494537776593,43.0155998478152,9.1272127503823,47.0535114042871,10.6365209443178,0.142,1,0.146,0.998,0.156,0.999,0.193,0.998,0.118,0.998,60.5988206159303,56.5987773745767,61.4046359342466,56.086670566559,61.426071939537,54.5569999242222,61.012706891007,57.1124388978583,57.7722722291445,58.2364617213975
40.4190511511165,9.38726550041074,40.3098818457966,9.55020573495528,39.3439435429126,9.80044652658616,37.0052309404034,9.96916653180699,40.2959274343018,9.34868563918393,0.207,0.969,0.221,0.964,0.267,0.963,0.285,0.974,0.18,0.963,58.3314962250698,39.1916365103609,58.4472136720807,40.4898248071309,61.5925655339811,39.9181204566801,56.9594468758078,42.0603455139825,56.465522487727,37.0879448487945
35.1588857578426,8.79215157062625,34.0601037473421,8.71124189014184,33.5849803940716,8.93447166407758,31.7170445495294,8.92365447409822,35.130599758676,8.85029574484277,0.161,0.996,0.19,0.998,0.215,0.998,0.228,0.991,0.106,0.992,49.4478741019692,46.5922497206062,50.1959133245016,49.8077129828143,50.9740015772791,50.3355840807806,49.8957723760068,47.5477906641575,45.2057589599635,47.0204901912355
39.7005662962058,7.97234406798543,39.1767754300693,7.96935577470999,38.4454448875792,8.47085568582775,36.6472217740863,8.20561327144577,39.5131639568904,8.57058677308369,0.287,1,0.269,1,0.268,1,0.272,0.999,0.281,1,63.3031100091549,51.8887352498213,62.8458137703793,51.3129791684067,61.6572604073172,52.9071623884675,60.612025937844,49.5980708893962,62.4551267170047,52.6930395720544
32.9332296686004,10.5986727881386,31.6404785153179,10.8141082804112,30.2479054812274,11.5328322174062,28.8433688216294,12.118728056357,32.604842056702,10.4613817042101,0.293,0.955,0.341,0.949,0.463,0.956,0.479,0.888,0.277,0.956,54.0314209223399,41.324873373316,53.9083932056057,41.799762656955,57.5289098833809,43.4468966205867,55.4272812380839,41.9727854036699,51.9949832224709,41.5879898088672
