"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
6.77659171967194,10.5019345058528,7.49864064470763,11.2555997597851,9.69703128380645,10.6378830877562,8.19675844519568,10.1415555037698,7.38123490332194,10.807479768541,1,0.918,0.998,0.905,0.973,0.9,0.993,0.895,0.991,0.854,46.5679212323785,34.3275872827297,47.9303911271975,36.4468742362476,45.7675277626293,34.8569556011339,47.7865272417026,32.9464644018806,43.9690621055639,30.282923185842
9.59040528783902,11.1074937696925,9.6272717793597,10.7823132252965,9.0131793014359,10.6944665800212,7.76788995877635,10.9119745012615,9.0980423404507,10.0670719791853,0.999,0.926,0.998,0.938,0.998,0.865,1,0.928,0.991,0.841,49.7228500531828,40.3103660812015,50.4820272780764,37.78788294931,45.8402723340778,33.6624081491124,47.186511790093,39.4196024965951,49.517727992978,29.8655563209029
12.6087281743231,7.92138245512014,13.0011937894974,7.84828583024529,12.7795527813251,8.45056951755812,11.870665993185,7.61491338177325,12.6677166467206,8.18278914342021,0.912,1,0.803,1,0.893,0.996,0.94,1,0.882,0.994,37.2499259918081,39.8247792121481,34.6874506431169,39.0163348942557,37.0244061576729,35.1112024335636,40.6549165096051,39.5168501621045,43.0878194041987,35.6713758134228
8.23875861741234,4.87069130059008,8.51970689099863,4.77025820633355,8.00839531071242,4.67012021684741,7.85068161830509,5.62086619151989,8.57448709617688,5.88165555495224,0.991,1,0.99,1,0.98,1,0.992,1,0.98,1,43.2887894365562,49.8007414378073,45.1372376578104,48.008681465044,41.7824120031958,44.6873150189368,43.1343735250495,50.343333902125,45.4488118666561,47.7697794835245
11.5430998105128,7.72559595798718,11.6254716186924,7.52795074746238,10.4865697133896,6.86874077001208,11.047386531331,6.8771452172092,14.2634353855698,6.73450241273985,0.917,1,0.921,1,0.946,1,0.876,1,0.876,0.998,42.9362405410486,44.5919239572991,43.7213307563659,44.3496654572073,42.2919393016891,50.3867237996716,37.1470375975512,50.241230373829,48.364658469563,40.59300232371
16.7288529242407,9.45829053925873,14.6286491255004,9.28410959248328,14.0826906050382,9.46106443932135,16.0389103127191,8.87128835665225,15.3478292780568,10.0418172974449,0.821,0.995,0.916,0.989,0.88,0.982,0.838,0.928,0.725,0.984,44.558967078815,46.7708273290036,52.3072406816552,42.9132120551937,46.0000864051751,43.825282721437,52.4124656634766,32.8320004639113,40.087175392623,48.4393393134419
18.2159849602948,12.1000673907698,18.6853047472128,11.430302399967,17.7434761587626,13.179532078581,18.6006977157239,12.7408062213712,17.364719677973,12.7812784121349,0.607,0.879,0.547,0.912,0.62,0.799,0.515,0.836,0.572,0.862,36.8846298805417,35.5028691515858,33.4220878217327,36.5597493856791,36.6447271267687,33.3286746015385,31.8524665671323,36.0119739986169,33.2589535296323,36.1872113350553
7.72635599843063,9.56979675474263,7.78066076491996,10.3388491325243,7.82086937161003,10.0280115580672,7.91764682066959,9.47383549577091,7.529598006184,10.6139546764153,1,0.989,0.996,0.938,0.989,0.979,0.978,0.975,0.988,0.975,40.8698893756846,44.737565751421,39.2236602126565,39.2642340927015,35.3288994121913,46.6442178827095,36.0838931936434,42.535247929115,38.7848194124528,47.1567023205566
11.7665844214549,8.76788754284319,13.2439919429062,8.82898129818489,12.5714850106703,8.74127149624916,12.9123077854617,8.99093795204001,12.8977138958077,10.1900156527174,0.986,1,0.917,1,0.959,1,0.94,0.998,0.92,0.969,56.2238723944325,54.3459091708059,52.2339362067743,51.9428286333751,54.044024241401,52.5886899702886,54.840400246335,43.8880253364916,52.2622402337507,44.9753134184508
9.18271241283884,8.72297422423621,8.11625497099373,8.98355791550979,8.7574172866962,9.96722751088164,7.7376972648301,9.35465793311861,8.33986590921637,9.08920405166615,0.974,0.994,0.997,0.992,0.997,0.961,0.979,0.981,0.992,0.987,43.6591203763036,43.8445575233185,43.6840531712818,45.0687763418358,47.3523817412167,40.2972724388002,40.5815628142427,46.1467691359135,47.9271185154613,40.2144170253669
