"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
36.125680988419,10.8437803233649,33.9986039579731,10.1579616363163,34.1552019666154,9.04103437903256,31.1965582736655,9.35302240956455,35.2577109347974,10.4608241972412,0.285,0.921,0.531,0.974,0.292,0.996,0.65,0.999,0.337,0.961,56.2133872254813,40.4460739248869,64.0377370561983,40.9426409631898,54.6722238455881,49.8452215576715,73.88531453599,63.9733932163926,57.752592816739,40.8016890814339
34.7545040630233,11.714471677513,34.79965653618,14.6156406904041,35.4965690090017,15.1815633432374,34.2901458437011,16.9854496582335,34.7422084845304,11.5147638426568,0.193,0.878,0.402,0.84,0.335,0.866,0.336,0.825,0.377,0.896,50.9708351924516,35.9860367402347,57.5380325363178,39.2847063148405,59.575529332291,42.9791919745345,63.4362147308764,57.8227799226482,52.8101403547375,35.8510768558271
30.7421595125649,10.5220921057543,29.5957633623207,9.33967003751513,28.2390367860276,9.83864312906742,28.2389228240642,8.53771616032434,30.7723467678116,10.3686551472274,0.351,0.966,0.427,0.98,0.758,0.986,0.366,0.993,0.497,0.969,49.9698280492418,44.8838538960636,50.7492455695942,49.2604176608305,58.2029788366846,53.4979016128293,55.7477213862415,47.0910784636396,54.1079009179569,44.7468891684674
36.020075070489,8.63841957948616,35.0616129445176,8.87014848987353,36.5975990286018,8.79931349705521,38.1656992006325,9.027902885933,36.6482506906459,8.83688186855212,0.227,0.994,0.535,0.993,0.321,0.99,0.404,0.991,0.203,0.992,52.8738229777104,48.5165524681568,69.0613172920574,48.7926096140038,64.3916072218071,56.1722750598484,71.1732944039839,56.0088331439909,52.8239197122385,43.8334426756042
41.0924843709017,7.05988120415763,39.2438000317847,8.21653527805282,39.657551170448,6.92026797374726,40.7428000545261,7.16626129256402,41.1886899560044,7.51737368285251,0.036,1,0.299,1,0.106,1,0.232,0.998,0.07,0.998,51.3071511890316,50.9326099759002,60.0314508397132,49.1891459155539,57.7378135528341,54.0368572238273,85.1613985616905,61.6198086269772,55.2331911398344,43.3642531715984
39.3610045243588,12.5898629687472,37.8485490816444,10.8600339952975,37.5010930842978,11.2305161995299,41.5380681018176,10.3488859954652,39.0223335510058,11.5237442034511,0.168,0.951,0.411,0.978,0.258,0.974,0.25,0.995,0.234,0.985,57.5485813653939,50.1723829805239,67.8191603396065,50.7327660014159,61.460377377385,53.9979556032916,78.0454602526352,58.157190041595,57.6675244498205,53.3429315765937
29.4499380962575,8.3344055236629,30.634620625634,8.08027536940811,32.0149981797484,7.72593186267673,31.0745506878984,8.05867781086931,30.809194382294,8.37184816417485,0.669,0.995,0.633,0.996,0.445,0.999,0.56,1,0.515,0.997,65.7850398693679,42.3705628821462,66.9558252987504,45.4483961421438,83.7382546601485,45.8337025519179,68.3290344289297,62.5506206191568,60.8435931568869,46.3336880293499
35.9476783632943,16.1263848746617,35.1806375909177,15.6198152022893,34.9846169883483,14.6017425234544,32.7783963027773,13.9288542128155,35.7610572467267,16.6330341292414,0.156,0.953,0.28,0.966,0.176,0.99,0.451,0.989,0.197,0.925,51.6040569711466,62.426257191843,56.9471542700104,61.1956891923731,54.077622251472,61.111361715178,65.2633208989129,71.4205212529654,52.6805537829087,61.170878825676
35.4823073253475,10.9781088114013,36.3628898147771,10.530360001989,33.7037437982463,11.4814051842864,32.5971897462141,17.5486621430782,36.2808433573754,9.7268438919855,0.436,0.962,0.326,0.944,0.331,0.953,0.54,0.863,0.383,0.976,65.0555190761936,39.3874298845367,66.3773393536641,38.374689086271,59.4593605097727,41.3851315885782,68.4967730104226,57.4716083077264,64.1624213340136,38.6434740789356
36.004380866799,16.5510618950281,38.3697315406528,17.3461507917025,37.3288619144697,18.5197621040392,36.3236321118342,17.7875776063714,35.8591905516595,17.1553490515915,0.207,0.857,0.179,0.865,0.233,0.912,0.236,0.858,0.184,0.813,55.2252519252237,50.5127890645356,63.5232228175852,55.0533330937681,58.9207306337947,62.5368158196713,61.1014339520869,61.8788098994636,52.8437151544088,50.2808436946294
