"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
13.9066602535413,9.06657391135305,13.5812085065407,9.58918860543493,13.948935091152,10.4943998558066,17.263894021773,9.67098477656388,11.1755484710282,9.53247025502009,0.932,0.999,0.959,1,0.976,0.998,0.905,1,0.974,1,45.0191226065324,51.0288622382172,54.8700486252367,52.9893561958152,60.9420541448944,46.2593413597726,62.0939053972817,51.1953902820368,49.8303210536684,47.9711426172275
10.3528689868105,9.25432772233596,9.56439565948553,6.09277853085794,8.81051088858765,8.67960184719152,9.8722293461916,8.47049040082993,10.3595458511711,8.23020151905122,0.995,1,0.997,1,1,1,0.997,1,0.989,1,51.894504141781,65.9785414485252,54.1137154916938,58.1102851355782,76.3904885186301,71.2394122139174,78.1643384115483,71.3628034986605,50.4235330833097,64.60976410777
14.3473524392001,6.23825963111717,14.4760641395793,6.16493633078857,14.374029857569,7.17538530655747,16.7506268332857,7.41778176014788,14.8349942684938,5.99746135421308,0.903,1,0.928,1,0.844,1,0.971,1,0.853,1,41.106480885751,55.3486501597271,41.5269961051207,53.2141771414171,38.1967443622048,62.5112808600688,48.9148473090912,62.0180510811766,36.7555678105393,53.2096332402136
9.70628175664525,9.11871312865764,9.13781211410034,9.34969183226873,8.96223548365565,11.0817115656725,9.09583148605708,13.116774717047,10.5092992563598,9.14253840327049,0.993,0.997,0.999,0.997,1,0.995,1,0.991,0.997,0.996,51.3996614657653,46.5969538256841,57.6462955660359,41.9188602118573,66.9559737711548,45.1724369141161,66.4822066428886,55.4110772407762,61.2386365965736,46.7130130035214
9.33866009439174,9.41969584232008,8.58025335750292,10.111468565455,9.92652419481221,10.3368161025074,12.5795702618719,9.94901571451699,7.34824419083569,8.42714038350733,1,1,1,0.998,0.996,1,1,0.999,1,1,57.764765660816,47.9073112003591,56.3786133328689,44.3609220118675,49.1844513789986,51.2808802799752,78.83706757306,44.1223504643273,49.8444048357786,43.6217283873299
7.58785154594946,8.45212390055544,7.64765091319178,7.89503696984865,7.01409471702763,8.01528381828783,8.0079796602029,8.24491097168901,7.81584873153945,8.06788651674059,1,1,0.999,1,1,1,1,1,1,1,47.5780730130313,60.2233915042469,51.8136560825424,57.5667985621346,51.5548679433337,63.8603278787342,65.7654106479721,61.2375942338495,48.311249026826,57.7374339862009
9.03842339052967,10.1254870794719,8.60838264177793,11.2794666433245,10.5867579797566,12.3780241100681,9.36109741986419,11.8522822754406,8.29723637083572,9.80582878433136,1,0.98,0.993,0.978,0.972,0.974,1,0.962,0.999,0.982,45.7451561102768,42.0391206588378,44.0456926583785,46.9555915474341,55.0892474306248,43.8316374050555,65.3939181701363,60.4362582998998,43.4228132921471,40.8312248739371
8.16560680046218,17.6682191783731,9.89222771513562,19.377281939408,8.4222931707945,18.8323467360736,9.04700972812184,18.9944597077251,7.92932716615246,17.1122211341713,1,0.791,0.994,0.789,1,0.752,1,0.804,1,0.831,46.3119661715859,49.6954825800456,44.4356319275597,53.0602164061654,49.3311413267822,46.8995437311226,70.557381702065,50.3449299496935,42.3017899003237,45.8866272708861
10.8849224123352,9.01275506100693,8.98192795674765,8.10401895005933,9.80991405164551,7.91948053273895,9.22882635200497,7.52468299493641,9.29448351204523,7.69644911597267,0.991,1,1,1,0.994,1,1,1,0.999,1,53.3007449392752,61.9098550715543,55.0033109256233,61.4613288588013,49.8509479988724,60.1023489445063,75.4217715681318,68.2372665363009,49.8039964632216,60.1754029639196
9.8868107470355,15.4929078144628,11.5706587682922,14.4384076586015,8.93009805653751,16.8037051518388,8.00062306055063,15.3818727760178,8.55927269909929,13.8666623104887,0.996,0.848,0.98,0.874,0.999,0.789,1,0.797,1,0.886,50.5637337332782,42.1524461202609,48.1195876357345,41.0200660000919,46.1672232663527,45.2796422097755,54.476273862646,41.3293772596458,46.3378441368541,43.4437916441072
