"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
9.07192785208768,11.9933900768179,9.50315344797902,13.2211964439408,9.2315384126085,15.2077288074783,9.0587515066004,12.9992692349352,10.4597240269624,15.5586738240951,0.992,0.853,0.997,0.886,0.976,0.634,1,0.93,0.999,0.965,46.109226126416,34.7130236061894,62.8184573652545,42.6981996983204,44.8762802474332,29.1391968968017,87.981701919045,49.0508372617832,60.4920699688623,54.1588839507697
8.71992828521643,11.214629505978,8.81885119835383,11.4485758135884,13.688915667077,11.9832355414795,8.46366804691141,11.5114656992018,12.1936322603996,14.6315950752309,1,0.954,0.999,0.962,0.912,0.95,1,0.978,1,0.916,55.3918299426081,43.2110423881264,50.4975199052967,46.6568371470526,45.6383504940259,45.2892838541968,77.6726251941904,52.2902987732377,245.899003426803,46.1488014908548
16.9847951013198,7.79522561833888,15.019702862803,7.86881360098939,20.5353224150735,7.43516750868169,15.2603902081567,8.57158900435432,21.3848938806723,14.8823677866849,0.849,1,0.911,1,0.804,1,0.829,1,1,0.984,50.9058393440702,39.9256957100517,43.7364545769806,45.5292147118888,83.7092867850343,48.0699044623684,37.2369918729449,70.700167861837,117.400806895103,70.1675873012745
7.75028709232982,5.87153408417451,9.15920897829275,6.25121867483193,10.679721446012,6.03584112854634,13.230128808349,6.04929857754923,25.7873602298986,5.60766311945902,1,1,0.999,1,0.998,1,1,1,0.413,1,51.1506207190077,47.6531368948628,54.3987801174778,49.2310162827864,63.7456307196476,66.0743036983391,87.9794808453959,58.4759054860543,73.3861925123609,57.3649730838774
8.98796963466536,7.12229271802248,9.30427495620768,7.76652489125893,8.37656587349783,7.61203421777304,7.83715301222341,6.96101424525563,8.43809439319633,10.1681537899675,0.996,1,1,1,1,1,1,1,0.996,1,58.5533161035426,47.4367350219763,80.4881621439069,45.7728214820312,86.4174507365013,54.6022397473661,70.9198936281777,73.0843590609619,43.8103779641436,54.4750308441324
14.8264013631756,9.95075388584495,15.5855486496155,9.56088918235871,14.7449919164346,10.0818188473462,17.5531733195696,9.17716367737931,16.8605112794365,14.6193774960328,0.911,0.977,0.909,0.984,0.802,0.974,0.581,0.993,0.693,0.916,53.7812071475902,44.88475425616,50.9264140779368,52.4114837379751,40.4506678594003,65.7465135668465,35.0523644532495,48.4040128000529,47.2674795832483,60.3135820368808
20.218375740444,12.6710926360128,20.5870291394174,12.1119884803579,20.5533840032178,14.6422184534158,22.4631682995061,12.4379272057058,22.1544475194433,12.517251685445,0.527,0.931,0.502,0.95,0.589,0.804,0.496,0.998,0.58,1,35.2649850677781,43.1561970030554,35.5310674656156,40.8523000520957,39.8989007487885,37.4139312710811,43.1539638097868,49.7967585240623,37.7813912644436,72.2346668420561
8.53664936747424,9.76170370446782,8.34633323123988,10.083945025801,8.7041795450947,10.4912454139681,8.25297209633178,10.202418372762,21.0317046279749,8.72059586643579,0.997,0.987,0.997,0.992,1,0.993,0.995,0.935,0.953,0.995,43.4721552419542,46.754408493818,47.28048454084,55.8186713574385,59.0172433674505,61.418070842837,53.8628913210647,36.1684300465963,68.2184853532458,47.601592692273
13.5134669018687,7.49537028392687,14.5360195886122,9.5892268953131,15.9528136137932,10.979845461051,10.0482848283641,9.13985871223981,7.63820315866613,7.93701210838363,0.942,1,0.982,1,0.975,0.993,0.976,0.998,1,1,54.9853031160379,51.9260095236816,71.051617078812,73.2743859657886,93.8031865823546,44.3328922685887,48.1993305859979,47.8014802967217,43.5845278729274,89.8946848025212
8.85758293398963,9.39880196565412,8.69926328923758,9.35691231493319,9.55851662475189,9.20494892727509,9.32350619356666,13.6043948639692,17.0949113296902,22.228594865416,1,0.985,1,1,1,1,1,0.999,0.979,0.988,49.2374937006091,45.646480656922,66.816421811172,53.3052885721687,70.0137042919316,58.5525192706308,106.790076357804,66.9490234162546,98.2499798608687,84.3241953657742
13.6572171100216,12.5743605924179,12.5507483175911,11.8571855587123,17.1128492704213,10.5602810886057,11.9382200926266,12.5850981156406,7.78316381097813,18.5467500651314,0.902,0.974,0.984,0.989,0.937,1,0.979,0.944,1,1,41.407100788603,48.1719813784835,47.1260575000334,43.8141194141761,55.8882389786965,53.5535207802114,40.1410714938142,36.6768154207184,63.5517881481298,75.4767728199417
11.8001781027956,10.308791444184,12.8708292216817,10.7115025703048,13.544917538981,10.3786685675395,20.7137762061699,17.9249218912855,21.2087509302626,24.8645349969293,0.932,0.995,0.907,0.953,0.839,1,0.771,0.918,0.251,0.679,42.700883554482,43.2750737385658,45.4357293941321,42.1904528259912,45.6924803644112,64.7509158427814,54.0693918930268,68.3590611537115,30.3476626874458,60.7861414906467
