"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
7.99659693798052,9.92980017109043,6.81123157332278,10.2158482422969,7.54268073206549,10.0862516538449,8.11860807123496,10.6463266951471,9.1111572161291,10.8555878402165,1,0.929,1,0.94,1,0.933,0.996,0.911,0.964,0.916,44.2832881639591,37.7886622487098,40.7299253568758,38.3559437819723,41.3199929608621,39.2820910840605,44.8458282357404,35.3669186813169,38.0025311329399,38.6735699077715
9.46092969657726,6.98286664905861,12.1671220416826,5.23111756024955,9.92246666244833,5.73060424605838,9.47450226995492,4.36820177143047,11.719027806752,7.85082778744425,0.988,1,0.928,1,0.943,0.998,0.976,1,0.91,0.954,44.6343396137972,41.0908032399236,43.245222123447,43.8319472294758,42.8182448324336,35.7156355355226,42.3076045500909,41.9196043376493,40.2300494930935,37.8267407217704
10.1529374883697,7.50907713157078,9.44358655216327,6.85600621276469,10.7658829414479,6.04680072286811,7.67880572631404,7.34198908567718,16.246121803094,11.0047861371362,0.922,0.992,0.935,0.989,0.901,0.999,0.984,0.992,0.82,0.93,37.8787523997138,35.3661402725976,37.4066264205754,35.2859100081024,39.5815951547856,38.1454556631675,38.3997858031041,36.4437207073792,46.3285592187059,44.3477458672798
9.92697496148167,7.86072496262931,9.78151397206404,8.7337659002684,10.5413917210579,8.92305164827988,9.58799349431279,8.55186921492364,11.8157592806067,11.5301318585218,0.999,1,0.997,0.974,0.966,0.982,0.954,0.985,0.924,0.851,51.7441525555872,43.0475733585862,47.7155240420132,38.6897224825774,43.7292415141719,41.5432736347237,40.3392034587793,41.0475095856499,44.0323494914402,36.4683005034439
9.70744258525901,7.23917852586995,11.181687458813,7.97217668187367,7.87847796497578,8.29302989951064,8.09744127357884,8.86528306451973,12.8295597696101,10.8798344777397,0.971,0.999,0.939,0.999,0.997,0.98,0.98,0.899,0.915,0.806,38.5775351082832,34.8727120238504,41.109221643819,37.4051985333465,38.0278905050825,32.6565304104492,34.4457211700368,28.9872244903813,40.3501237632496,30.3734839276662
8.11855812107956,8.40929929499522,8.99057865332482,6.27745397128909,8.40002954218395,10.0227945506718,7.62573220296969,8.84194679431394,13.5277703604818,12.4006049697392,0.992,1,0.985,1,0.973,0.953,0.984,0.964,0.887,0.923,43.0232563715206,44.4851832282822,45.2253060384076,45.0201695307321,44.7443011285072,44.3402011802493,37.3266691385692,35.6787878974412,45.8304049238739,46.7400437222119
5.59982448915649,9.1493408538314,5.07007176604818,8.53005194014514,5.33423510545238,9.62981459671374,9.85935078765164,12.4899093600841,5.83546839595033,12.3981315220062,1,0.967,1,0.977,1,0.961,0.947,0.819,0.998,0.834,41.6559160406019,39.5831387002082,45.7198996929362,37.0838119149794,45.863488846131,39.0665788264371,39.6043416536192,32.6961161677061,38.7211203195039,36.4708417479562
7.26099648735201,15.123500385491,6.25451348700985,13.9852067299417,7.62382347043076,14.3516558793391,9.80072098506188,14.9251219169676,9.62613790017846,15.38385168394,1,0.776,1,0.835,0.984,0.774,0.934,0.721,0.946,0.72,38.4409053500002,41.7989780906832,39.7063692621114,43.316839280787,35.474406062141,40.6499355230097,35.4687729880424,38.0239929024715,39.3638422660918,37.4686824907928
10.3351957772865,4.7292087791107,11.5874562304743,5.28243398610549,10.3900986256742,5.22862757963575,11.1699586254805,5.77431146850926,12.4035162573723,6.03480585499764,0.971,1,0.946,1,0.939,1,0.892,1,0.729,0.914,44.9786119891577,42.856996156075,44.0134941974153,40.3496976004287,40.3293780124038,37.1117277181987,39.3656348644121,39.0527384066564,30.7480168962559,28.6294178742513
10.4462213530082,12.4027511880337,9.87727499114408,12.0085233642218,13.0723107487923,11.3453434994214,13.2391779833695,12.009751580934,13.6466230316178,13.5706550139712,0.961,0.855,0.935,0.89,0.808,0.892,0.832,0.858,0.87,0.726,42.2119922822768,40.5181082638202,38.1611632302084,37.8104017931476,38.2284667814031,38.905914835925,41.1569107325498,41.8050251095311,40.0575958516924,31.3685378174253
