"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
7.15876956479112,9.39520514328269,7.93710276369983,9.99195455971331,8.49525660862028,10.1482443424848,8.64497381812031,8.71161058970733,11.8033314646181,9.74670062709882,1,0.999,0.999,0.999,0.999,0.994,1,0.998,0.936,0.959,46.8729325559121,47.2591260752878,48.0898371381409,50.9196692073551,50.4829593334857,48.1174406164337,46.6791305149205,44.6167477914394,50.3267588418547,38.1660082614202
9.29758851478768,10.933690617805,9.26143534617071,9.82836379082879,8.62955450932978,10.098613513313,11.1464480055203,10.7882003581733,9.29687023798753,11.1280680618525,0.996,1,0.998,1,0.992,1,0.975,0.995,0.939,0.998,49.7514952169016,64.6745281861732,50.900090584498,63.3690188639688,46.3075846146876,63.0685092477492,51.2276243740401,60.8293724515851,36.7357980481368,63.6953756749401
11.6754353619404,6.88261467898523,13.0679487995813,6.17321089335766,11.5502370463241,6.72232825825524,11.9467072296447,5.75719071586456,13.1875807892197,6.9202997503742,0.977,1,0.811,1,0.958,1,0.889,1,0.84,1,41.9290219193464,49.4007399793891,33.3590664794621,51.5002982725035,40.9677577302915,53.6422669499507,34.229091970445,51.5667774966406,34.0775113683974,43.7520943589357
15.6400573047409,8.41377431692773,15.513623726407,8.43617866712467,18.5616691290564,8.19942610256026,16.6647201558485,9.03352199722448,15.3354479173417,8.60666878756912,0.984,0.999,0.986,1,0.949,0.988,0.936,0.99,0.982,0.992,71.2198426962074,57.792941622556,69.1514599720112,53.9451257845793,70.746278585393,48.7494764457652,64.9602823264031,47.9770378551361,68.9977314833324,51.9967140989059
9.23434423377775,8.24727753682411,9.88541884052312,8.77127971710496,10.9192897170241,8.27890256931589,9.36020313700506,8.55269917134298,10.9646298683104,9.50329546779904,0.998,0.997,0.987,0.993,0.991,0.995,0.957,0.991,0.953,0.976,47.8115717385001,41.2967068315241,48.6251902059199,37.0221865462088,53.6323834415115,39.4091832098244,36.970268477371,37.2745338706662,43.209561853807,38.3019702545333
8.02692873826017,10.6269678921739,8.47832846250184,9.97326239021262,8.52669876149652,13.0359136033319,7.29096834240425,8.88190519514137,7.65971155390317,10.5952031028558,1,1,0.982,1,0.993,0.982,1,1,0.999,0.999,48.7896276732078,62.6715569279494,40.9335361681559,61.1396604032215,51.4336964308754,63.9380254314621,49.4314905454639,52.5927622364235,44.8817117265163,63.2403691724321
6.40126546214181,9.33725116517336,7.0980425831527,9.41463649181406,6.12923656401327,9.16257570946143,9.70183949747365,9.55503119224647,8.4759268471028,9.47071752084892,1,0.977,1,0.972,1,0.985,0.982,0.907,0.995,0.958,52.6684407856528,40.654660150389,61.0669845971421,39.3018097911044,49.8496513962134,43.0740482522876,39.9326989397141,37.1989771469411,46.3647683821559,36.7758752440731
7.09357179724157,14.5712980632022,6.94620876366819,13.9657656883684,7.90013540939915,13.6021690890705,7.07874093817641,14.0225203302702,7.59428070421396,16.8741569590933,1,0.868,1,0.898,0.998,0.891,0.999,0.888,0.991,0.776,45.227871851537,45.3489703390561,41.099601159095,45.2924946042123,42.222009299408,48.7748036469583,40.2330286445094,42.6104712749353,40.0818618986613,41.4547622934419
9.28885000288892,7.39961959125757,9.92962911966427,7.75102486625846,9.11367635014216,6.98103085232892,8.81445955186933,6.97032393294314,10.9081520195664,7.30569183122332,0.984,1,0.961,1,0.992,1,0.993,1,0.978,0.999,43.2798914209554,56.9531390111119,43.5184075261047,58.3328831666942,49.9373574259715,54.7069298123872,46.8849188235717,51.9691739271177,55.9629064246307,50.6085720523593
12.4069921018083,13.8011277355613,11.6042827044612,13.4252076970424,10.7004716895558,12.5710091506697,10.9437321492171,13.480199516328,9.63982838759229,16.83879790997,0.951,0.876,0.964,0.894,0.966,0.887,0.978,0.832,0.957,0.716,51.8685776674009,40.6730840090993,49.5095730308573,41.1989893051406,46.7108414940843,41.6258735008818,47.410023927008,39.57214952733,40.4065088727198,38.8811413816896
