"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_rmse1","mvbcf_1k_rmse2","mvbcf_0.5k_rmse1","mvbcf_0.5k_rmse2","mvbcf_0.25k_rmse1","mvbcf_0.25k_rmse2","mvbcf_0.1k_rmse1","mvbcf_0.1k_rmse2","mvbcf_0.05k_rmse1","mvbcf_0.05k_rmse2","mvbcf_1k_mape1","mvbcf_1k_mape2","mvbcf_0.5k_mape1","mvbcf_0.5k_mape2","mvbcf_0.25k_mape1","mvbcf_0.25k_mape2","mvbcf_0.1k_mape1","mvbcf_0.1k_mape2","mvbcf_0.05k_mape1","mvbcf_0.05k_mape2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
0.436819227311867,0.741872113323965,0.423447096367564,0.712637826661262,0.553369814767794,0.759555103278614,0.74323111718058,1.34147647441393,0.912532355509972,1.43548185989863,1.77980999348223,4.95217676760024,1.83846399530348,4.97173520773025,1.89452861341749,4.95163797049958,1.81946392548356,4.9024487863149,1.91980187883714,4.64276252532879,4.66460473675248,1.12192434198949,4.73327973068083,1.07869987845191,4.83647844029453,1.00907056319341,5.62250861502756,1.22410464164648,5.36851543968719,1.45265638398333,0.946,0.781,0.962,0.865,0.872,0.824,0.719,0.536,0.744,0.667,1.31324888416211,1.48828558654782,1.36739324818558,1.48833158838101,1.38489559534036,1.45329739564797,1.51517223302547,1.8176949661735,1.89345144327382,2.13386220856663
0.504623796091365,0.858565759753067,0.568235827699734,0.963329886951216,0.649263005401528,1.10326540330357,0.591792085771232,1.03071211093843,1.02405526667584,1.63619572195438,1.85341464140057,5.10467731251673,1.82140249287416,5.01194985858721,1.77222283128796,5.03526773585278,1.85484395450734,5.08057819298215,1.8890480924934,5.00075474315946,2.81822386694217,2.70413739297418,2.74474056287647,2.63141530180397,3.0133521957063,2.42608663399208,2.76315706441815,2.73494406598906,2.78148684865061,2.42139689132477,0.899,0.803,0.857,0.775,0.834,0.677,0.904,0.728,0.586,0.476,1.52260571994588,1.74351750506331,1.46887162271385,1.51788270085791,1.22565919048847,1.52464334197733,1.5774693657078,1.62116451959677,1.49479039725279,1.82979693419373
0.476879194749126,0.832907576808466,0.445913524709329,0.769780782896679,0.769529591284917,1.14159363315017,1.01999423157031,1.68105501156399,1.10938463669392,1.55907731639243,1.78871435582167,5.02612337473591,1.84642427504073,5.04080589045118,1.86410644753245,5.0632394628367,1.96803136501268,5.26924887545325,2.01287595982637,5.19048527635654,3.50355546174847,1.47162856261142,3.55713356147193,1.52183089554568,3.54015854877899,1.74070763326517,3.51738420327986,1.89323153740073,3.67976097565042,1.66090806396631,0.957,0.844,0.948,0.834,0.788,0.73,0.662,0.654,0.589,0.633,1.48494600940362,1.58560628205976,1.38869232929935,1.48215229029074,1.34108891794943,1.58024886906313,1.3253003179847,1.59659143332332,1.46717080559338,1.58841394860219
0.674713557961797,0.900807561780168,0.529516194195703,0.863227658477773,0.607194576759603,0.910455236427314,0.781165253285704,1.18249465136894,0.906623025348865,1.60972367494867,1.92853006042587,5.11146206246911,1.90384883327404,5.13952104993446,1.92556971051893,5.12278060123299,1.9680840507806,5.16531266845035,2.04090653578209,5.14278005569717,2.94416823221734,52.6430244117088,2.94477333156061,35.9260278054975,2.91632548866322,37.8165467447646,2.97212794880055,36.7326632570078,2.65044723261642,18.1511753141696,0.329,0.722,0.714,0.755,0.725,0.802,0.632,0.665,0.615,0.46,1.13783187327637,1.16134529917149,1.25576837924033,1.47423144289482,1.27691657123696,1.59932593597429,1.46013960624322,1.76292870565474,1.42002212487812,1.78462172404346
0.733069099154121,0.818129712972822,0.637634491331886,1.02188624504026,0.779378591189601,1.16773443340472,0.760949366273965,1.02567887142754,0.986939203852306,1.30183473363037,1.91017077581193,5.06211950857235,1.85359864756974,4.93331791881611,1.88689422340221,4.99215163325187,2.04202107434896,5.10685845130292,2.09746703953827,5.01706595867268,4.16691259934297,1.12266935460071,4.36426690240987,1.35094190085192,3.62675888127112,1.47389030856354,4.49839881607204,1.49622489156492,3.03946776479279,1.65892332478193,0.775,0.801,0.831,0.796,0.82,0.627,0.684,0.654,0.592,0.61,1.51583576124047,1.47784029369999,1.53052133770383,1.67126714600783,1.4435622395736,1.45834462960002,1.56021744009718,1.55220183588304,1.54052303354322,1.95950575369849
0.437912691631275,0.759225096881584,0.447799346603595,0.792193193515316,0.649029119863449,0.895056579738845,0.793457127754947,1.0803722779087,0.961995620366311,1.2594294678099,1.74422232136493,4.82752718899981,1.78098283133178,4.76903485321134,1.78802306416486,4.84287821452989,1.74601498920269,4.63017833175631,1.94941655320711,4.92781353189441,3.27356245987965,0.966126649807959,3.2485308417892,1.00312469503039,3.18019690773579,1.05755162621737,3.00845442903271,0.947361597635862,3.31349732812971,1.06958803721675,0.964,0.851,0.939,0.763,0.837,0.801,0.692,0.707,0.653,0.639,1.48479978367947,1.5932720205312,1.34316213805141,1.23425523451837,1.43481932085602,1.65458203605469,1.09532508378754,1.35655173656536,1.73438339734788,1.95490996855108
0.526939872648996,0.879035963373088,0.571189819133562,0.883355728723049,0.686714830085488,1.02223969374012,0.672596191979276,1.02802074950086,0.9518273925611,1.52317685259696,1.76169827566948,5.08571911278308,1.85901980243839,5.14028416894868,1.88304209431122,5.21894063609958,1.8778089383018,5.15043718767178,1.99654151997553,5.24594455018388,4.80315943937683,1.12039394673531,5.03984391970477,1.01387307909682,4.45440425203688,1.1768782905302,4.68637470141449,1.2037170205885,5.71116401621189,1.53958804815893,0.864,0.789,0.836,0.813,0.789,0.678,0.684,0.733,0.688,0.485,1.12745593992836,1.27113086719469,1.41035977895159,1.58969315354977,1.29754460421588,1.32918658190041,1.38768835059431,1.69419413420291,1.7877987703537,2.15499140082005
0.649136331962324,0.760259093348992,0.589332128437381,0.861219353944064,0.618442909385167,0.773010440891629,0.714808344115277,1.13371135615426,1.23913136502433,1.32531136849677,1.71218561244995,4.98071434660776,1.78481065342757,4.98001759226704,1.75111661692768,4.9509203898127,1.82479296769255,5.04796180846515,1.96621498423901,5.15890589375509,2.71585320569753,2.71998857868242,2.77078490740254,2.56003423065396,2.77286743583215,2.60264613575521,2.99207854443286,2.55871753054724,2.47666298583983,3.19820018812646,0.866,0.861,0.839,0.832,0.77,0.784,0.811,0.618,0.65,0.579,1.48419805033691,1.5667749556744,1.44606716381854,1.79522804853462,1.54480790228035,1.75287128897489,1.47790353378641,1.57498643282453,1.73220320092065,1.90622789911912
0.705233124015265,1.05265011246662,0.621678324844979,1.00679689045889,0.630819156937969,0.984398793341729,0.970933098554898,1.73421043224679,0.926845043850582,1.26354620238539,1.8652652467507,5.13552423025724,1.82633222168572,5.08491302699198,1.8454862053151,5.11786612784354,1.99116119731119,5.02591280889504,2.03622769756128,5.130722946371,3.18247706480224,1.09355008882797,4.71764160997397,1.12094427649107,3.79638743223852,1.20191047250926,3.72547844754741,1.38976585224761,4.10161996960869,1.66485608645206,0.844,0.736,0.89,0.757,0.883,0.837,0.689,0.406,0.679,0.686,1.46564612769271,1.61787882316591,1.46143432760172,1.62677036806574,1.44870371139171,1.59927539245189,1.28320679283925,1.45569463422167,1.82392874332997,2.01344057498655
0.793721405756708,0.969140211650434,1.13233709291003,1.69566487603862,0.824582857614846,1.21703238443339,1.19215921656553,1.72768292588735,1.02076882475532,1.31059573247481,1.86585340566019,5.05596136181089,2.01236982070159,5.28601583871445,1.94099883494285,5.08061039261505,1.99456584994072,5.15975579172966,2.12024147672007,5.30127251334151,3.95328867094118,2.02724258507611,4.00078814510206,1.86930106355538,4.11693757635901,1.97288431863464,4.01683181830034,1.82852235558292,3.83466254682765,2.23961635857331,0.614,0.752,0.495,0.479,0.662,0.578,0.443,0.384,0.645,0.65,1.39195042240012,1.4843299021107,1.42140598150865,1.49489392173849,1.40756926984118,1.58926245661536,1.27290673943426,1.56463498060503,1.77593888233756,2.13475576901484
