"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
11.2719101177359,13.8564100373248,11.306668632646,13.999657676695,10.4549559028608,13.8679034254846,9.90545086184477,14.3796903843438,12.4473504225137,11.5318887808345,0.956,0.891,0.929,0.852,0.947,0.857,0.905,0.642,0.806,0.878,41.075792929656,39.2404995548412,41.8277880323178,36.9332608555174,42.6875587338789,39.7479673276391,35.4621630570066,31.8512546699393,35.7037943633244,35.0872929533381
8.56473347701058,8.3081318748744,8.2248905803657,8.93489572870527,9.62744898986692,8.472055391858,12.3559422507778,10.1442351307214,10.0047428307178,8.63841697062674,1,1,1,0.99,0.98,0.978,0.824,0.951,0.896,0.931,40.3302138987836,41.6247968909753,41.41068177985,41.0463876689181,37.5383253475413,36.8575483171414,35.3833528045683,36.5426348171062,35.8297720466506,32.7830384806361
6.35799505343476,4.14094355033786,6.12681127624011,5.38544457045096,7.13122789131262,7.08899060256685,7.00704510479055,5.45320570946274,8.026985551862,6.8147322564323,1,1,1,1,0.992,0.997,0.98,1,0.98,0.932,37.5956558385765,39.62423237548,38.8846935689426,37.2131178455193,35.3945688042388,37.9766618968225,32.0419633777259,35.0586778929543,38.292090835267,28.0911388562507
7.63708530189828,8.69111397795843,6.77215635026995,8.44062317508888,9.09440614638583,10.8005012957032,7.93647350613388,7.58648848101695,9.88496021463578,11.3506395970572,1,0.999,1,0.989,0.992,0.905,0.98,0.946,0.942,0.876,48.3774711854058,42.1624804673704,41.7778935752759,41.6116491416982,42.4660544566898,41.532167891465,37.4552370063839,31.2501503063796,42.8022408930272,39.5094188261756
8.43284804451344,5.69281138857426,7.17063738139503,4.78594332075207,7.0057692832595,6.54281771467002,7.60918459895403,5.03106233407094,11.6570824180728,9.17129020117793,1,1,1,1,0.997,0.998,0.969,0.999,0.868,0.928,41.3390117402415,43.9223176115049,41.4713828375376,45.1643643129424,38.4380185330682,37.942276182618,34.6024339383432,38.2975945989581,40.1439223470246,39.5927227801095
9.38604384800677,15.05147874148,11.4643967853234,15.2307414984727,11.9899381865465,16.0143638177922,10.6338512519457,19.5506270917228,8.63906633381453,15.568506189717,0.993,0.869,0.942,0.803,0.863,0.748,0.867,0.506,0.977,0.827,40.9401695286412,42.4655289776406,41.4104196100814,40.8311180298393,39.8062287381698,37.8442298826649,34.6217284437414,33.2182548729635,43.3670101264719,44.5317987239161
4.36344463944805,5.96051376372386,5.41550582713008,6.71100528511158,5.93508616727045,6.42904986503783,4.20713465001503,5.05191705891715,7.58660290428386,8.76075261144655,1,1,1,1,0.998,0.991,1,1,0.982,0.947,39.0048518481146,39.1631280931166,37.1081055105863,38.6779605238567,36.2265539198967,34.6829434899227,39.0180500764717,32.0888425849997,38.0586659201251,36.9995953605328
9.44356676029354,9.51076424384092,9.53868445970687,10.4182982821378,10.7391695036586,10.8491979742388,10.6715738496167,11.1800549629826,11.1191165726759,7.85330133095906,0.988,0.993,0.91,0.922,0.899,0.867,0.964,0.873,0.807,0.965,38.0240338940995,37.6702166202494,35.0013893250823,35.5030223252899,39.2531260335158,36.5004350815926,41.1541453999886,36.9907470281664,36.3801135334955,36.0728468509021
7.06188837330626,10.1344756379393,9.20180514426024,12.0677687498149,7.88712886470377,10.047917086994,9.13957481309414,9.48609398862712,9.9531818454934,13.5307578794365,1,0.976,0.978,0.876,0.965,0.931,0.969,0.953,0.922,0.688,39.1507776355859,39.0841734078521,41.7516758613031,36.9550215896563,33.2634317253216,33.4787568863156,40.8128556495626,35.1259788780483,38.8791623726702,32.7676443465677
12.5035938351658,17.2695952798956,11.9029110136731,15.2821987135386,8.83508303463875,13.4317557405501,10.8592795388452,13.9894466249132,14.0261778950303,20.5953158363569,0.867,0.708,0.786,0.712,0.956,0.701,0.892,0.703,0.801,0.445,37.6349536376429,39.5934791298783,32.9336024929569,34.7724376854327,40.0440930462584,34.3961209489675,38.8666901856446,33.983909006264,34.5342757485461,31.5276969555058
6.60322324024346,11.4726460488954,6.67389368439719,10.8533788613242,6.59950252061779,12.235748146373,6.70394913578964,11.9850867958931,8.70087359649862,9.74650794234678,1,0.928,1,0.93,1,0.847,0.992,0.758,0.88,0.812,39.1100861654729,38.2638818221927,37.418171878453,37.5105999955621,38.8224208113957,36.7772853469288,35.4008283720343,32.4257372497383,30.904450177736,34.5321571938887
16.2641299083214,8.90195770820267,14.024361415943,8.96871597417924,12.2107771262912,9.22402522492535,17.2044230912914,9.10244751696534,12.0599475336826,9.33871048279883,0.612,0.987,0.747,0.939,0.735,0.965,0.392,0.856,0.921,0.945,32.2137818914458,34.0305028255591,32.9899873847881,33.3352774024927,30.3530072584922,35.7562938933417,28.4658528937361,29.4986924971864,42.2290257950949,37.9083630681984
13.9639668369843,7.97225006391901,14.0627968646575,7.15191168800558,12.075804134988,5.86350608483091,14.4098450428143,8.62463813677877,12.8136494190142,6.44015505457876,0.886,0.997,0.84,1,0.875,0.998,0.707,0.929,0.855,0.992,41.6450984564891,41.2898357810364,39.7851862788355,38.422642841223,37.6583133318243,41.1839125907143,32.3842296649816,31.9462365144474,41.9214209091189,38.1301479871287
11.1250532527583,17.6472415242457,11.6206985677442,17.2631936081735,11.708801745271,16.5363245022037,9.60062334294989,15.0073822235405,12.6908400253906,19.9956725174044,0.956,0.63,0.95,0.68,0.908,0.777,0.908,0.664,0.844,0.536,38.6997462617376,37.639249437234,40.7043024152455,39.2644835656865,42.4523594127413,41.1797180756113,34.8514848765278,32.4024903812262,39.442998932346,34.6040530785445
11.3796269619743,9.70480984992693,13.0690652840777,10.5286227640463,12.5058077525891,10.2556567625428,11.6711258429044,8.82872786027135,13.1931678062575,14.3584541625869,0.911,0.997,0.839,0.982,0.853,0.975,0.806,0.94,0.819,0.669,39.9051990262894,40.2519222606979,38.7637692753065,42.8892293811426,36.7531480253519,37.3355595183266,35.3624951268518,35.145565714817,36.9610389383643,36.0191602301868
6.05877067111111,6.98301056698936,6.242271070005,8.29893666823774,6.07021360827602,6.54451439038076,10.1649360901028,8.21018745085532,7.20617907103296,7.7145851790464,1,0.995,1,0.986,0.999,0.993,0.901,0.961,0.998,0.931,36.3756027667179,36.5063002648031,37.3773968026826,33.1726178223214,34.5148352778007,33.3867995206274,33.1279535759895,36.2830592124701,35.1299142413801,32.8912258462641
7.37326230230387,8.57809702528397,7.77411067189356,9.36954164233344,7.12642170407666,10.2485065384963,7.58622288475314,10.8896937595283,9.61893383612927,7.76316939777169,1,1,0.999,0.998,0.997,0.962,0.98,0.897,0.904,0.971,36.0510482858049,38.4542639773037,37.314621633405,39.5645893045895,34.4378553379294,39.0484771348697,36.8779229422554,36.8281938022564,33.5489254059111,35.4312347854361
9.78093034363244,7.15920011448021,10.0629349686853,8.42705780710183,9.80599527522468,8.07187174677422,11.4099115932699,6.75305532807639,14.378189740572,9.78198036039306,0.999,1,0.987,0.981,0.988,0.99,0.958,0.992,0.784,0.905,45.4076165462209,40.4147755149704,40.742349819613,36.4476032638111,44.8177067821275,41.4328143177686,44.6023149989365,37.8036772171887,38.0283623591888,33.0650298995659
13.2918372959134,9.8483531163302,12.9011870274719,9.98354808524827,13.0807439297284,9.64481935676496,13.5740585357722,8.78993326704462,13.4684677470141,9.98477353640933,0.837,0.926,0.875,0.947,0.899,0.963,0.805,0.982,0.688,0.953,37.858810523131,36.2600655782305,39.563701606058,35.8964709992456,43.0641281928983,38.5185268481903,35.5879453098009,34.1404328781019,30.4598581728933,32.819591134154
7.78163525874548,9.64791740308803,7.44345578373346,10.9401371461586,7.1200563824237,9.40076376396314,7.80749466867433,10.9390068992735,10.6679150138534,13.01147270388,1,0.982,0.998,0.93,0.998,0.977,0.967,0.893,0.833,0.791,40.2864041253771,37.7066164224504,41.6705244132451,39.9469861016473,39.4531575102381,42.8273196015883,35.4390787850648,35.3647975656456,32.0731734967702,35.1486255894454
8.47539239729439,9.00222451295859,7.26744479878109,9.72307393269569,8.01930070432473,8.15243994911818,8.44249720985207,8.31067518074444,12.5121637396518,10.448324330847,0.987,0.993,0.998,0.979,0.965,0.988,0.961,0.989,0.881,0.926,41.0530579621101,40.8384137788671,40.4029978196209,38.961673704079,34.4663683207854,31.390475822749,34.2012744105049,37.9017056066102,45.8199685958817,43.5158789320917
4.65167168936086,6.89099226782876,6.333292271308,7.56740486557392,5.82522532725392,3.79154413294788,5.8539232990981,8.42675593563686,8.04757274406817,7.26452245874986,1,1,1,1,1,1,0.994,0.934,0.932,0.979,39.3033020300682,40.3065067508369,38.4470666580134,36.8586687045675,41.9054844901559,35.3554550066761,33.9847071414564,37.212218940707,34.8463669051575,40.1798799933863
5.94944497821743,8.75923401327772,6.88368229391638,9.44861095104843,6.78557762816086,8.4090770598474,6.17548957266247,8.96597462042456,6.92727026043042,9.71477714526617,1,0.988,1,0.925,0.999,0.979,1,0.945,0.993,0.922,38.8774555641518,36.7965472919876,36.3298843410461,31.974186915311,36.0209967578588,33.4831364202679,37.6921570377265,33.6928634373749,38.2598526862638,37.2038477268745
7.80371224117134,15.8016117026271,8.20614414209281,13.5937988733151,7.66623405616027,14.7670359762575,8.88515053155007,16.0680514635022,8.02069616639796,14.5092717877771,0.997,0.751,0.963,0.787,0.968,0.736,0.936,0.587,0.964,0.74,35.7237431217434,36.0766772388066,34.2696851498548,36.9317068237305,34.9244902853564,34.511365893864,35.0610022510845,27.8263388379727,35.6009826282431,31.0240038042698
9.03460715616167,15.6178237164583,9.22276677751681,15.9469487508593,7.75280376430039,18.2576235928141,7.58399753738789,17.7371084456629,9.11663128369902,19.8090511612027,0.988,0.823,0.991,0.756,0.996,0.689,0.978,0.71,0.942,0.564,39.2007529049092,42.7853736101828,38.7959076186895,40.1748902126693,43.7182007570218,41.4177795793621,35.2132704282962,39.7140129397277,35.9129096169897,40.1942391966357
9.08315597781647,6.89392010409736,9.61319161533934,6.60339572903536,8.70340061521443,7.32025519618492,11.653622012117,7.32751546633562,9.37177623162703,6.74708494588276,0.956,1,0.939,1,0.984,0.996,0.777,0.976,0.894,0.981,36.6710386715882,37.9792303955148,35.4826634188837,39.39119428596,40.7104430864232,37.7102341906549,30.0085772250862,32.6125502492099,34.3324304089582,36.0878437834045
9.37553162789053,10.0048268726281,8.94410585808691,10.0594189999396,9.31765023313009,9.93182357441171,9.11125687617165,10.1426838505576,12.7275140215059,13.5298191659962,0.981,0.975,0.976,0.981,0.981,0.966,0.951,0.913,0.859,0.795,42.3387670931948,39.5934712916697,42.8441132707871,38.9132316904095,45.6205517454331,37.9199055230554,38.136094022315,34.1795543956406,41.5960729270559,35.3964292882897
13.1250797922449,12.0177073096519,13.3487876330587,12.1314444008097,14.0608753997354,13.1943152545976,11.5453432231863,10.0686142773071,14.0724801441307,9.91701168162539,0.95,0.994,0.874,0.903,0.773,0.77,0.808,0.916,0.883,0.931,44.9687188117736,41.5074023570813,40.8521057120314,37.3657555544188,38.3515340816968,33.833520888758,31.9182828524342,34.7006495431225,44.2233924260713,38.8062497860203
8.68863330725952,10.9754402847164,7.41892146552388,11.7003650768608,7.31141556690215,9.83910875158531,7.67501525342669,11.0466431427557,12.016367001791,9.8967108691892,0.974,0.891,0.995,0.81,0.994,0.895,0.985,0.801,0.845,0.884,39.8407712796877,35.7131296812043,38.177978708238,33.8157137980999,38.9975510191161,35.1681950414042,36.0620281325729,32.0615959641098,38.8135137247488,32.5873870088881
7.34155103081958,7.94431906582834,6.81766389325908,9.95024478935502,7.82447776886523,8.6656976653304,8.88388821821833,10.2556014302226,10.0177991325559,9.08439288342284,0.999,1,1,0.935,0.977,0.938,0.957,0.89,0.891,0.934,37.8812622864466,34.9928085884106,37.9671891217809,32.0043761248057,34.7533392265993,32.4042579866859,33.7997960574016,30.493329189925,36.8273000758484,34.6972988404012
10.98421500828,8.66566938047334,11.6286244455411,8.32667097473439,11.1093329436159,8.14885873468279,12.962252038927,8.16338122830689,13.6496914571261,12.7793406590452,0.966,0.992,0.98,0.999,0.86,0.998,0.888,0.99,0.844,0.837,44.9103689077896,39.7037956041489,49.2407530932084,43.9695916677536,36.9519374737039,35.9917726187577,40.5345330044147,40.7687313501045,41.3241987179261,36.6548749349405
21.200909761631,10.3563818050295,23.342002577451,10.6988006759438,21.5807643377713,10.6840500847941,22.7946527811622,9.31555983418273,22.8398580715183,12.1214241691532,0.607,0.961,0.34,0.946,0.543,0.906,0.341,0.974,0.39,0.813,46.5223405631307,38.2358138010598,42.3867871929565,38.4904015533145,40.104568374122,36.8530196448593,35.7988943389065,34.0932756942783,41.4639460411397,38.9340910941288
6.91004096191369,6.19798232053757,7.16345086715574,6.50865526842949,7.10955384265503,7.38962923964281,7.76591203090855,8.65115770321314,10.5919026293525,6.39991896373739,0.999,1,0.998,0.999,0.999,1,0.979,0.95,0.895,0.975,38.5009221796091,40.5804656043409,37.6438537890996,41.0230745677748,34.3827814827568,34.8148653732661,34.3203076434908,38.9516964722719,33.0948122225873,28.9417402502322
6.87057702294549,6.71203647127385,7.92137198974048,8.62750446364647,6.46476185364341,6.94684004397672,8.24760792575929,8.1803993238713,7.64054288407053,11.5505589301933,0.998,1,0.985,1,0.994,1,0.942,0.984,0.915,0.807,40.1088213477914,42.6566197972636,40.2968210192505,40.1883160860532,40.314819667597,39.6879840008123,35.2642793209675,37.103738458807,32.2393638029833,34.9385164235618
9.30845578712936,7.17022298273303,8.22259487089492,9.23246585641486,8.81936408107806,7.77452023785535,10.084262750936,7.9617416238792,9.43582039278505,8.27824029427738,0.985,0.995,0.989,0.957,0.946,0.97,0.885,0.945,0.863,0.94,37.5975133244243,37.7966685588548,32.8765249093184,36.6780411461639,36.8398538031732,37.9500069880658,33.4521843821774,34.1831286008042,30.8959174711905,28.1280315851536
7.97595187220803,7.07921955095418,6.20450379343947,6.30749047505931,9.59119465472754,7.05040533675145,9.28102813571437,7.27380601335055,10.6253834510361,8.6223254862627,0.995,1,1,1,0.989,0.995,0.951,0.999,0.974,0.967,42.3310298553179,40.9940454393873,41.2669800183601,38.7574394642887,42.9646979821208,40.6918451448328,37.5445071192399,33.7321766933162,49.1971070765432,39.5974720305692
7.56429785513037,8.07590878514495,7.54118862097966,9.63476265703203,7.61430938096148,9.07512749827101,8.47535352827004,11.5266402900855,11.0376421578641,10.2136974304289,1,0.998,1,0.947,0.98,0.916,0.947,0.871,0.878,0.859,42.5977903755539,38.4561055399544,43.0640092898458,38.1711390462065,39.5670836551802,34.958840393666,33.5640389844887,36.375576843671,32.6313039065619,34.1335881988045
6.74855861990502,6.81998657335185,6.7233486259522,7.90724826532131,7.80857773132217,7.63211346901871,7.17702656073837,6.41309246611782,10.1252161797292,8.18942910690828,1,1,1,1,0.993,1,0.991,0.986,0.919,0.982,44.6706644179896,40.6080928635873,43.2901256357524,40.102086845255,40.8174442948812,41.0485100568498,38.310775754717,33.2961546862444,40.5674203625159,39.1810202061533
11.2280565500024,9.78396897618465,10.0057165836917,9.50138281214817,10.1119758742113,9.60414394004755,10.9601300575831,9.9744924603214,11.952065443349,9.30200015685582,0.912,0.955,0.942,0.939,0.965,0.952,0.867,0.962,0.836,0.973,36.1859348287483,33.9364868293486,35.0286736086481,33.6776279419947,37.7832075061847,34.6576767017432,34.2378024508526,37.4116034855209,33.3140215979061,40.3840966610842
