"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
37.7411874592547,10.0623725867224,38.1915471339608,9.71576294505722,38.6536795349233,10.1177639179527,38.3349113082326,10.4743446558206,40.3438793583531,9.4163050962595,0.077,0.914,0.062,0.905,0.085,0.846,0.069,0.846,0.063,0.858,38.6066398278451,33.2685137924239,38.0925201086735,32.5742523448694,35.0496352869745,31.9213980191015,36.4170737355806,30.8329915641886,39.4222972566237,28.4205609023644
42.0725940251329,5.4055758357537,42.3958139422433,7.06432986645861,42.4456763369387,6.22840130322683,44.6286121957281,6.99246750851677,40.920736761321,7.87132081968171,0.006,1,0.002,0.999,0.003,0.996,0.006,0.95,0.011,0.924,40.9072401731918,38.439450218771,37.3291050899726,34.7849230755338,38.982922892693,36.6709270039882,40.5910354056676,32.5181577786917,37.0205617191875,28.9521943992624
36.2640403848548,8.64377158247885,36.1641917852562,9.55801090089129,36.4719670987181,8.51714128785074,38.0694350301234,8.90307418644296,36.893208329825,9.28282707338704,0.024,0.929,0.022,0.889,0.02,0.945,0.002,0.894,0.139,0.93,37.1935312367901,32.2302460499313,36.990173945533,32.4870764077647,37.5120723782503,34.2611323889679,31.9370104568215,29.345657515247,44.1920210403991,36.4272049234091
45.7868430898118,9.00231397402916,44.1501198031724,8.69029504681947,44.3517158978722,9.99471222646843,42.7540136143226,9.62107661058898,45.2642394426291,8.40063054058516,0.095,0.955,0.05,0.965,0.084,0.868,0.132,0.907,0.081,0.906,46.800304200327,33.6051774530165,45.6993858572879,34.3071440734459,44.6341103071006,31.24243707374,43.3185712198372,30.6045201935903,35.3498659002848,29.6569240949227
35.9867462940526,8.22585921761338,36.6932302898621,8.47454969980203,36.7314515216864,7.6838709777249,32.9482410652054,8.37890889835214,40.3046784636505,5.99713745166084,0.044,0.98,0.04,0.929,0.018,0.995,0.019,0.913,0.119,0.974,39.0822660811805,30.7399616538718,38.1117272419074,29.7582138410496,37.6782311010398,32.5377338756055,33.6114189133143,27.2928461040701,38.5146779283101,31.1896898112609
46.4291583633977,8.57711135108073,47.1880068628738,8.69718570088192,45.4522534093028,7.86602306196151,47.7287102733954,7.37341669350455,48.6167787395696,11.7208835368788,0.013,0.986,0.002,0.962,0.01,0.973,0,0.97,0.039,0.829,42.3401441674533,37.9712702034145,38.3735319464321,34.2657886046547,34.8131389944025,32.3654483451262,34.4574006746482,32.3542312852766,42.7863614164662,31.9573929904282
39.7514756231815,9.21447872394703,39.2275702838425,9.29753073595899,39.813120389944,9.20349186414651,40.0269513354549,8.94281342424722,42.0330885368231,10.4789780229772,0.03,0.9,0.032,0.89,0.029,0.929,0.029,0.866,0.066,0.819,39.7480425182243,30.5538626836931,39.6170165907229,29.403950237985,39.0733106266969,31.8143314087814,36.3816198145541,28.3308194117063,40.4200987770578,30.8145164085238
35.87352244251,8.4343177757011,36.5409909699516,7.8156052339404,37.0451416387744,8.56280054075701,35.3526854220567,8.59334234392799,36.4267223926758,9.23656601489788,0.028,0.977,0.041,0.988,0.001,0.963,0.01,0.9,0.052,0.919,35.3725886256892,34.7124436995484,35.3375966071438,35.2784371717353,32.4945775115251,32.7191041155863,30.739695564449,28.4507005002393,35.4060750400139,33.6445045408577
37.5115382944096,5.12156776537881,37.6901946772647,5.50995720118496,38.1798921602926,6.40120285152006,38.7496440243514,6.84451454196194,41.9754610791064,6.49394228587909,0.005,1,0.04,1,0.025,0.999,0.006,0.991,0.044,0.982,43.3926466339708,37.4466744009588,44.0572106222094,36.1963321635594,41.1733874817432,36.7058205786728,37.057791375104,33.1446948606272,40.2550710292237,32.7419233298512
33.1644663685787,8.97742826524679,34.7631655716538,8.8158919499194,32.8834500710611,8.55976736711856,32.1437571498349,8.87919240913031,33.3847101669999,10.0177055033197,0.062,0.946,0.026,0.948,0.013,0.951,0.02,0.874,0.028,0.842,38.7168782081138,32.3649954026,35.0412634749186,31.3690600133572,36.9461734383839,31.6005067726235,31.0134025852516,27.6364821646544,31.5463535820495,29.8582618748767
36.3976231530647,10.7977306405139,33.8007977811048,10.702290807128,36.3093707614013,10.8055225584701,37.8779495299839,11.091894146161,38.0833397661992,10.0737246595243,0.074,0.822,0.132,0.726,0.116,0.712,0.105,0.761,0.008,0.716,35.241592525909,28.9394001972865,35.4724845500498,26.6748689754825,33.2420471335877,26.8582140888151,30.6054102180783,27.4120649168123,29.0151414792521,21.8690640226621
