"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
38.732125173677,10.0613173905666,37.7009445980353,9.23292617013468,36.962035449295,10.4439643583296,37.1031304982522,10.6689128728775,39.4142222348516,9.1866869343569,0.299,0.986,0.388,0.986,0.367,0.933,0.491,0.978,0.312,0.991,58.6041331932049,45.4693202638438,56.5873490705884,43.1365576926399,60.2950243843395,41.7987817391661,63.1394583079573,49.9536893559002,56.8287289640683,49.9413098794385
44.9214795463353,7.43669365284969,45.0862449928641,6.87937847808387,43.6428336557289,7.85488106916117,44.8711575591024,5.98659078685744,47.6087824434721,6.820744404876,0.164,0.995,0.078,0.999,0.099,0.984,0.133,0.996,0.187,0.999,58.1525167202385,45.509862320641,52.0481019032423,46.8868142969275,50.0626551260429,43.608386408592,51.989963219298,40.7055086060807,61.3956626738355,50.1315927894306
36.5310651736268,7.74683018123441,36.443557342674,8.57059326963466,37.0589521495346,7.99433281666863,35.7559120421809,7.78983437983285,35.0710419684369,8.70641108550591,0.272,0.986,0.304,0.985,0.46,0.993,0.374,0.988,0.274,0.972,50.7257252140777,44.0316111816476,51.8272180225899,42.357350763945,63.7707954278875,50.3760972968266,60.6325697880773,45.6708578136057,49.2775878187944,39.8794987979072
46.61503711504,9.34421366980474,47.2065880426561,9.72310790435447,47.1014719627735,10.8442174699108,46.4861434042922,11.5721525482823,45.6376187326654,10.1543873535082,0.203,0.965,0.139,0.96,0.22,0.952,0.265,0.95,0.277,0.973,57.2954614858293,41.2857564598088,55.0812814995484,41.0807100244868,58.2459164797574,49.9328750384793,62.3610561864069,46.5869457875702,65.6560282352113,49.0776570478778
34.6242034575273,8.78834972061137,37.8082119834,9.01616389624158,35.6331373653916,10.0913995718041,36.5279933794779,7.91695715936966,36.8471437297913,6.70019608039373,0.348,0.982,0.287,0.981,0.295,0.922,0.332,0.978,0.365,0.999,54.6068826601,43.5746880441848,54.4915442908889,43.2085453786289,51.8017503897719,43.1978713751762,55.4681904137954,40.9281830297297,61.9752016574382,46.3515191823531
47.3273403815147,8.18259354640495,46.2928419468432,7.44754417296576,48.1619875428801,8.62010737262598,48.7790402193653,9.55982149325843,46.4776609090483,10.1130623810878,0.065,0.967,0.152,0.981,0.086,0.978,0.175,0.982,0.221,0.982,50.914082359792,37.7607269306782,55.1441243462459,41.0416448418502,54.872652176373,43.7239094842969,57.9471059620109,47.7944209598333,59.0692018628985,48.3090061779871
39.0884719411066,7.66611566354361,39.9418429468998,8.9857363191349,42.2637157204039,10.1746103183478,40.6230024286796,10.1850978472443,40.7146060550345,11.3779256447525,0.295,0.977,0.405,0.973,0.253,0.894,0.315,0.946,0.33,0.953,55.7991475051527,39.1254656581,59.9423342722323,40.7635205829591,59.0478381846409,39.1285337975643,59.6495342478325,42.7960738802992,60.5795570398274,50.8522228400183
36.0653903136638,9.67930610715781,37.455850688436,8.38917481110076,36.3572284465443,8.998550243842,34.3969965855494,8.5438177103228,33.2955847062939,10.5396149697799,0.284,0.97,0.236,0.98,0.237,0.973,0.357,0.993,0.37,0.959,51.6375591298004,42.7413515614433,49.9275051188085,44.8429226067757,49.9750250589514,42.0863453370592,56.8788619018827,47.494811180257,52.6108392985287,46.631014578469
38.2867049782937,7.78294764901153,39.3877199074272,7.70592801247889,36.8243757626602,5.59884829938932,39.2010318774247,5.56210855189562,36.278793638566,6.97811933485358,0.276,0.995,0.144,0.994,0.267,1,0.297,1,0.377,0.997,57.2936318213498,45.1153528442889,54.1723569150771,41.6776649839227,54.3961464659064,45.1988065112777,60.1952786786492,46.5157827207191,60.4927759166069,49.4060086394142
33.5503731167394,10.5327528103112,31.961024849883,10.9859250387641,30.8204775117753,10.4552292450216,31.544725305001,9.38461538464074,32.0082099978991,10.4651427288388,0.301,0.939,0.33,0.945,0.433,0.943,0.378,0.967,0.344,0.954,50.5833619607085,44.9400760574787,52.2247460752097,46.3133505776289,53.7085197265152,42.4385599694939,50.0414220598122,41.8061703082525,54.0917834649938,46.4799349690478
37.0717613892831,11.574192165956,32.8967139372419,11.7553333419159,34.3127676045744,10.970090571639,35.3421291202252,10.5357186287816,35.4868093552233,11.6644736246246,0.394,0.944,0.411,0.905,0.453,0.955,0.288,0.912,0.405,0.937,57.8634907593571,47.4974365437313,54.8943873370663,42.0133500801834,58.319415021005,43.76015423154,52.9811573994762,39.7422165841906,55.9187002493599,43.6898712908296
34.3532570409282,9.23863288840735,34.5955762407836,11.4474185185947,36.1041648245934,8.89837779306253,34.6630801750363,11.5738913182476,35.7347985953042,9.86964588987375,0.351,0.928,0.31,0.894,0.314,0.973,0.219,0.857,0.408,0.966,53.9616931876416,39.124324099072,51.9284941881942,42.1085450511273,53.2791526694749,43.5664727195988,50.4807884200646,38.0988283578805,56.6371485872855,42.3128929071686
29.9738775039329,11.9664880362686,32.0220798181342,10.7274736212106,31.9303396890167,10.1337424262194,30.5205224689646,10.8648194746479,30.8214990113154,9.88410283409446,0.459,0.907,0.52,0.966,0.412,0.954,0.525,0.959,0.542,0.968,56.3083505749155,41.7080861353612,57.9747672852083,47.6717151580969,56.6560107350274,44.7954315026075,58.2263898040068,46.0726867288336,57.6340867025865,46.4614122642692
36.2093856425398,8.67811722837872,36.2141805044567,8.15413293928212,36.7427413574138,9.29228502632091,37.2522705387077,6.87835749512552,37.3180211300549,6.23808087936832,0.329,0.966,0.358,0.984,0.187,0.945,0.267,0.998,0.259,0.996,55.3541858875695,46.0078862143694,54.6026218362282,44.0056972905527,48.0928613639079,38.2648849660796,52.8383964204807,39.7739764407596,48.7433418983963,38.7368710738958
39.8347878619665,9.36907013724839,39.2981439901534,8.70041003757367,40.0632351925315,7.49722546954259,39.8463987250175,9.77406625473948,39.1107893849388,9.04099019032672,0.185,0.984,0.288,0.979,0.241,0.993,0.285,0.982,0.32,0.98,51.0124934283353,45.1357658832075,57.2411468660257,39.8011409662127,58.1837035564498,44.3675846588491,60.322048372129,47.3378447026097,62.5735023068925,48.3786534996299
37.0016823394263,10.3139115193754,38.7134593441579,12.8612887493692,36.2368749774531,11.1492822291378,37.1716051374156,10.9555436921914,36.9335299716466,12.8782638888268,0.268,0.978,0.326,0.884,0.398,0.958,0.312,0.953,0.288,0.923,53.894826959123,45.3429302813615,57.6513972519345,43.7434409725639,59.0868822811601,46.5602109791938,56.0582919889259,44.5854232971503,54.4269744743369,44.5938149927077
27.7699686966217,7.12557525357634,29.7356210719867,9.00827088282945,27.8357362255808,7.63099962838758,33.0549522335619,7.25631523545414,29.6792234468352,7.71102076589624,0.508,0.99,0.6,0.983,0.575,0.995,0.349,0.991,0.595,0.992,54.4742655970494,41.0148698127596,60.843294305098,46.1132868387298,58.5612317754719,44.643058744265,52.2017747514552,44.0615510550206,61.12013311491,45.0224390404241
36.8417342497469,14.4711834016223,37.8281379096733,12.4363376195086,37.9256255391597,14.7479482174674,37.0836382129169,10.4846694470296,37.5061526946524,11.4123905097427,0.371,0.894,0.175,0.892,0.285,0.857,0.227,0.964,0.275,0.952,58.1322705636835,50.0003416192981,48.7397623651765,43.5965276025318,53.2201185008965,46.4473592273977,53.1253739139338,44.174829688665,60.5092185973475,47.2632659116416
33.672561915539,8.46199143767496,36.1458161389194,8.41586775281191,36.3514138521077,9.54331865436324,38.1730085947933,7.86601923732715,35.5619667628279,8.19307625985028,0.315,0.986,0.185,0.982,0.212,0.961,0.287,0.993,0.338,0.973,53.9542065656913,41.75851144685,50.778184791284,37.4664452331254,52.4852492929238,37.7771140765373,56.3700220633813,40.8748640754655,58.4272604966222,38.7903479005386
35.4334751789337,15.439346992603,38.1560908309614,16.3185242929188,34.0537582949197,14.7490906724065,32.8707484826168,13.9923390968429,33.4397008924066,13.8171293106304,0.376,0.814,0.285,0.858,0.313,0.843,0.268,0.892,0.426,0.886,59.8250034886852,45.1305974114077,55.1286760298588,46.3932659799375,49.523393662072,41.3274645153988,49.1996155001764,44.1664466460808,57.1075619823772,46.8591345219852
46.215485675456,10.7081856909977,44.9683369755201,10.9941032177899,44.0454173649527,9.98980444468058,42.3816799967867,7.85317939574543,44.030925236402,8.89779208228075,0.095,0.92,0.193,0.947,0.14,0.954,0.266,0.985,0.26,0.977,57.4400879868813,38.8273546519883,60.186170695479,46.3718544899531,53.35234050222,39.4579839387498,63.0192716786034,43.8557205174066,64.3834733181579,45.4200070158432
31.5629262169551,11.9274861467247,31.8234155224068,8.89425052452826,31.6000677117443,10.9439533079167,31.8336608557323,11.2765329589048,29.8463057104149,10.1151184820922,0.486,0.913,0.406,0.956,0.462,0.97,0.44,0.922,0.457,0.964,56.680568868639,45.8978933010827,54.1264380954739,42.0639036418196,58.9505767123208,46.398233809225,53.0816141330028,41.265625467148,52.6261269029622,39.3732688367526
43.4746527428262,10.6343515786888,42.1439556153304,9.3691958681825,41.7090604134229,11.3281820272937,42.9581906867807,12.2697814036412,39.9734141534855,8.17836928142399,0.192,0.913,0.134,0.971,0.12,0.943,0.122,0.87,0.177,0.974,50.9844403647061,41.9617047492046,50.5144859452739,46.4110478629871,50.6903666756287,44.8399966690981,46.9366948338228,38.3286745608039,51.938611015706,42.76953852344
38.1930672671339,6.0125947278205,37.6155163694055,6.80167226748261,38.5999536740705,8.69780547036483,34.2507028215141,7.08148557470759,37.6862138547403,5.87786517508813,0.232,1,0.187,0.998,0.263,0.979,0.312,0.997,0.179,1,53.2781803652702,42.4307395352963,46.2570525773844,43.0718476572428,57.1413738537139,47.8624675679085,52.9174163740834,45.0467938556074,54.1449378050847,42.9791068559328
31.2546487947597,9.8111877129861,30.0186377740781,8.69083091413091,30.9755586000163,8.26010025443776,31.1194931695193,9.81125686718064,28.8343441990468,8.95522717362211,0.431,0.966,0.481,0.994,0.322,0.988,0.492,0.965,0.583,0.981,55.1835426709636,42.6024569978994,55.5540852181746,48.2543581150612,50.797885738151,44.149200524792,55.766657933265,43.4763884499833,57.7339523551652,44.7268395659432
35.0081798151852,11.4762835308967,37.7624503331994,12.7592921539956,34.7394583970089,11.3793272058998,36.43543712701,11.3608036897686,33.8090560366365,11.9354996147476,0.447,0.974,0.262,0.922,0.372,0.938,0.24,0.936,0.377,0.946,58.7164302909383,46.1452073034917,54.4250330355801,42.5322524363421,54.9954056042273,44.7585483098016,49.4488941592715,43.1567894347985,55.4410686249052,45.0032522665074
34.990624876469,10.1159096452432,33.1858905409827,9.07920034386324,32.8565875607976,8.61277859633871,33.5050779392758,9.59737718527431,31.2547032394054,10.2959026384571,0.293,0.95,0.376,0.97,0.404,0.97,0.431,0.973,0.368,0.925,54.858291187363,40.1286559637068,55.3051239481749,39.5703081484951,57.156303455166,45.8285395036655,56.8711877964954,43.2413125985564,50.8594483241695,43.440953549146
31.4425227532478,6.15979360160261,30.9310631291464,7.12245798369235,31.2343301629027,5.75056987535678,33.3872694697432,7.63928941593123,33.9247587185509,7.5481736566543,0.265,0.999,0.457,0.996,0.299,0.997,0.337,0.981,0.277,0.994,50.2092998244083,40.8813443765061,54.2857565570895,43.946976218212,51.5592373733795,41.5701788458809,54.9882379425569,42.1207654795944,53.4242811705831,44.8289829489915
39.8008069080918,8.86578866684125,37.8863030241478,10.1407263612404,39.4041636569196,10.1208678019211,41.3126233611275,9.58540497359053,38.356791191158,10.6589591497251,0.274,0.997,0.312,0.957,0.252,0.96,0.26,0.965,0.268,0.953,56.3880090969697,45.6418969372634,55.7946002457018,45.4087040396612,56.016226543499,43.9594886060896,60.3359706426424,46.9426984268639,54.2153342023339,40.3013150995792
33.7961814715527,6.6448535177343,33.564563379691,8.74986656484704,34.3060820158478,6.21366797172053,34.081735760274,8.79933888561057,37.4672941361698,7.40819891795278,0.348,0.998,0.301,0.994,0.37,0.999,0.349,0.97,0.266,0.993,53.3488488833886,44.0927670078208,52.5176657012233,51.0005156968512,52.2980530381629,44.5601512817854,54.9066047181542,44.2824654017082,56.3187124581002,46.9682916677132
34.5150133961233,12.8468843414174,35.5123308825992,16.7977917486065,35.0333640557787,12.5987216335607,33.517709039357,13.7892463312625,37.6130741687179,14.7893052842606,0.47,0.954,0.497,0.795,0.493,0.949,0.518,0.865,0.31,0.8,63.9669142000709,49.4238341237365,63.2259051607291,49.9873870874147,62.6063129721992,48.138267629261,62.8504002117284,46.5128839186101,56.6753846604454,44.2675001575873
