"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
7.22477515907176,8.0381390863431,8.91586492077247,8.14017999738963,7.63936201410242,8.70710837823578,6.63721187233106,8.03293711390425,8.7305597714765,8.05761468031774,0.997,0.993,0.991,0.993,0.999,0.98,0.997,0.98,0.966,0.982,44.6293656336577,37.9722819822382,43.1043700103395,35.8388330677103,42.2585894792179,36.7408535119693,40.6543007036888,36.3973477840615,42.0239060944848,37.8611346064037
9.24609311446483,10.0632223861371,10.0280561373194,11.6164065688063,9.54608662093643,9.98741497712774,8.1665368484796,10.8171695503035,11.1442931206717,11.1247759387211,0.975,0.961,0.961,0.91,0.959,0.928,0.985,0.893,0.88,0.876,37.8310999979935,41.757257055052,40.2387327164419,41.3463493570805,35.4079526749455,34.100022806704,32.8900515706453,38.0473964226281,34.6804745384527,34.190224147213
9.26993168142169,9.48843354092339,10.5529629635853,7.99565277831845,10.4397307347545,8.7308888797223,11.5169973326395,9.24792766166539,14.9062688623696,14.1739932832642,0.996,0.974,0.942,0.997,0.943,0.95,0.835,0.956,0.536,0.512,40.4552630070851,39.7039826118935,41.6003166837158,38.5637312344848,39.8125458688748,33.6048510388318,34.8668311598148,34.5967295124309,28.9676359135638,23.6986806126818
8.22536000382743,6.82976899912463,7.81676726941931,6.93799971093408,7.54371902639582,9.60573590388513,8.70290214430094,7.5644666188875,9.24299081765818,9.18434858218439,0.997,1,0.996,1,0.983,0.97,0.941,0.987,0.877,0.917,44.259636974777,41.6494914642387,39.5913347115939,39.260041681277,37.3522226270959,36.4453700498404,34.7749731051382,35.6980418561548,31.533834750636,36.1061299167951
7.74809237417656,9.64149054964897,7.53288275313275,7.90313198957586,7.65641111321068,9.75805269583011,8.43342166526245,9.59776726379077,7.60587542348145,9.983421606896,0.996,0.957,0.999,0.996,0.984,0.938,0.89,0.892,0.967,0.901,34.6534089593865,39.9390400379903,36.180006751,39.0978456342131,35.2490169830139,36.7647929819922,27.208750433075,30.8039971832898,36.0157526409974,33.9452905236326
8.48468147273661,5.56466563903002,8.64064337088395,6.86079586611161,7.53055551343466,5.27853334856199,7.32211819810698,8.9335230512638,10.1357537865423,6.36351795873641,0.997,1,0.973,1,0.979,1,0.988,0.959,0.786,0.919,35.8723811794841,37.1812991340778,34.6070471602804,38.3258937451281,33.9772254767156,37.2846478300632,34.9233254661666,36.8115544274806,27.4443330800282,25.7999705472775
7.82105068530888,8.8035144565078,8.031741035352,8.48948475752363,8.64255111633111,9.67883997757396,10.2347144955135,7.37972382113358,8.41870525403443,11.0220308782614,1,0.996,1,0.996,0.989,0.985,0.993,0.997,0.914,0.768,43.3779218202658,41.0616816613205,41.7473217836208,39.9551651869753,41.559066896958,40.4416367480525,43.8361217399713,33.7753775389757,30.9771731113204,29.489902319787
9.57274308408401,14.1235521306674,10.0847362992425,12.0394282407082,10.8380306507992,12.6162590336735,12.6290849313651,14.1279031695057,10.9561139929201,10.5076552072652,0.982,0.872,0.933,0.925,0.94,0.815,0.876,0.761,0.791,0.802,40.1985018935105,37.6759130770919,39.2714828052536,37.617136619845,42.254918360624,36.2020649283594,41.160536277261,35.2128059153504,31.6287452350239,30.8065358436592
8.53341503682626,7.71641689203885,6.40010393080643,9.02899530349446,9.27549795586812,9.43857569637862,11.2478235721986,9.35784331836764,9.81746771822969,10.4449457388587,1,1,1,0.978,0.996,0.938,0.893,0.96,0.862,0.785,42.391561430403,41.351428235509,40.7173862121508,39.7839480288091,38.8116971027973,34.9610758763433,36.836617710698,37.2059450400445,34.2722919200091,27.389802966809
6.2991845730006,5.74812304676546,6.5595758824062,6.4028305642826,6.65177698914567,6.9215735483836,6.33320723990739,5.8731866580327,6.52247524586692,6.75217871994555,1,1,1,1,0.997,0.972,0.984,0.996,0.973,0.919,37.9571426971893,37.640645023115,36.3665401993852,40.7103239046717,35.6951494145148,35.8373121314927,30.9057826618134,33.808989453839,29.3397742013471,29.7927911823992
8.30322095060491,9.74037754495129,7.9871302084074,8.44355231529629,6.85624717551486,8.72771570918082,8.29009325277951,9.25184523435776,7.44333674754666,8.15563942986011,1,0.966,0.998,0.986,0.998,0.957,0.97,0.969,0.943,0.868,47.9720985741694,42.4203419525217,47.0349338794853,41.8621307467502,39.4493250995994,38.5768841147697,43.6329462261444,35.586348630735,28.8760961886954,30.0263428946692
7.83175235595556,5.9663052397989,8.08947834788635,5.95212361849305,6.58848388239079,6.28076539537478,10.7219540527413,10.1515045199047,11.5298576399511,7.05498274049846,1,1,0.99,1,0.997,0.999,0.886,0.967,0.711,0.933,43.1962388709434,43.3843181159454,40.5050795157862,43.2735075558813,39.0097415998296,40.798930230232,37.406178271487,41.8289348186758,25.4913569809147,29.5833417784005
10.2629073059298,14.8929787977409,9.63721105333905,13.8459636840329,8.72919191898077,15.6938860117615,10.1462321191299,17.7365087826674,9.56283785078637,17.2151029506779,0.983,0.892,0.974,0.791,0.982,0.561,0.901,0.631,0.955,0.643,41.4133582659722,41.4728958683211,39.2950759820705,38.2621224032288,38.7265131796641,30.8581642578741,34.1137863580221,35.5064225051546,39.1699580961671,35.304239696279
6.2109586158899,7.33456233576524,7.38172996418876,7.44905073813665,5.6394842600615,6.29001747675031,6.17602656754196,6.98781359742078,6.11486030850462,7.27647854287245,1,1,0.998,1,1,0.993,0.99,0.993,0.986,0.889,36.2556446357758,35.3801289574119,36.0121170060295,36.0577630867141,34.308547390343,34.2990723428641,32.5738976164336,36.5216760339254,30.3503678022663,27.959281844928
8.30907265138379,8.51156242165083,10.1818774787517,9.49901633024166,9.42803713909769,9.6440213963409,11.5755250327861,9.05346641168953,9.00454749727306,9.73755601395926,0.998,0.972,0.947,0.947,0.961,0.967,0.746,0.805,0.833,0.757,39.7960804294134,34.3845893941107,35.8731092707476,32.0878984714871,39.5633398826658,34.3016023889319,28.2660549225923,24.2935244205439,28.0057228439043,26.4919256365668
7.6088836758324,12.1373980364156,7.66598908375513,9.35140969626902,6.95885232725896,9.31839599067676,8.50742062149205,11.0254969074382,8.89916523307975,12.1530296938914,0.997,0.951,0.993,0.994,1,0.975,0.88,0.876,0.866,0.682,41.1409690380518,39.2597748808351,39.5338022281188,37.7757472184796,37.5245971851693,36.3300411948422,27.0019930845227,32.6839036382353,30.260338207084,28.9756762208087
11.2133915278663,15.4915688645607,9.47178314729423,14.3592752153028,11.0606164900494,16.0294624648201,12.8185705493704,15.5684287029882,12.1062502679808,16.3238336794853,0.901,0.72,0.89,0.677,0.833,0.644,0.695,0.553,0.606,0.548,37.4043154106083,36.6267888098205,30.6734102472555,32.3511028524656,31.4852503283803,35.831410259101,30.0508211315859,28.7774757360428,24.5654375910503,28.3434637486131
6.80664018437986,10.1642579909371,7.32631981707044,10.3090345900847,7.24222667198508,13.2682842669287,7.19088967553362,10.1526771862107,8.67692578527636,13.6685546183474,1,0.959,0.998,0.936,0.991,0.862,0.992,0.848,0.935,0.906,39.4391774888937,37.3873520938946,37.5807531489894,34.4293567750169,35.7413903671818,39.9240662453253,38.3921526675015,32.919087488841,35.4397771380057,41.9001676136972
14.2988036084474,8.65727756099007,16.946401382871,8.91999821033341,15.0847321837718,8.88628753500324,14.7244681832302,10.1066570260945,13.061165057902,10.7261371896571,0.712,0.962,0.535,0.956,0.637,0.969,0.569,0.842,0.632,0.786,31.7021601143319,32.9937200158027,31.4658569767906,32.1985024049541,32.2910381847959,34.0489752350099,30.1816857255972,29.7632365564385,27.7775201920626,28.228742622957
14.3051921658339,8.69852483760373,14.7625500164418,6.72777075758835,14.2201094531668,6.24714052182712,16.9920994058329,8.13146569882333,15.0884841833951,8.4889733996984,0.822,0.973,0.798,1,0.836,1,0.537,0.978,0.605,0.98,40.1487780781432,41.1688255492251,40.718221322653,39.9665381405675,40.7938154435386,39.9375041394481,32.6024806189928,36.1230176377912,32.5044614810573,41.7650102182523
11.2718454733852,17.6807719323973,12.6210822625788,18.141807862388,9.1741660927756,18.5356560153283,11.1983996444124,15.0306427455215,17.1358104664417,22.4738469647239,0.975,0.769,0.921,0.623,0.94,0.544,0.856,0.791,0.639,0.333,42.0069462457358,43.7089179762376,43.7129296881763,39.6361120690851,33.8882097365275,34.9437234959676,34.2079476651979,40.6811398633975,34.6235765512906,32.5922872830095
11.9293556850457,9.03650823846655,13.5929140588377,10.2140483978863,11.4496890025477,8.6254550648917,14.8889034578971,12.2373453160791,12.8407910721468,12.7984863451153,0.885,0.994,0.811,0.928,0.903,0.985,0.749,0.808,0.758,0.731,38.2888564132167,39.971068750348,38.4456911498318,37.2343321416361,38.3520973248946,36.7750081162425,36.7760184713205,34.1003789584876,29.7414374706309,34.6370674222897
6.71733509428784,7.71475769185345,6.87922824688677,6.87530491721876,7.44601268690074,8.64522433653407,6.13470761841315,6.65156295349725,6.59452191778784,8.48442271164362,1,0.995,0.997,0.999,0.974,0.944,0.996,0.977,0.997,0.814,38.4963042362859,34.9007222921739,35.6536850929957,34.6440447895199,33.0102677779733,31.3997219847576,33.5550212657357,28.9458525396155,29.6785469860709,24.2604252139871
6.74054348562737,7.42992760959594,8.33603900983937,9.45357041404833,6.84413016632707,9.48694861227837,8.15822123087881,9.33763345774386,8.46297105318324,12.3331597569399,1,1,0.984,0.976,0.998,0.954,0.931,0.957,0.884,0.807,37.4250857927506,38.5884368117482,39.0521731540123,37.6376800314193,34.5652662713553,36.0172667965736,32.5651712700652,37.5035197171878,28.3422428464085,34.2689988902521
10.2411116389495,8.91915611948071,9.89788388035658,8.92746578584229,10.6838535107841,6.8295396987711,9.07205312071862,8.68053399187673,12.6467619704589,7.73464466652679,0.981,0.948,0.99,0.972,0.972,0.993,0.959,0.931,0.839,0.908,42.5788627674846,35.5949227108709,43.9546215968495,36.6758390445428,42.7761449682966,37.8625830114141,42.7828812348059,36.6943438177252,40.1795907594966,30.0812833277986
13.2566187408482,9.06984566645067,13.3289158543238,9.54445330411036,15.1143949170082,9.67618912445575,15.0382729945188,9.58005855365924,12.5483309287709,9.42598328341111,0.829,0.99,0.868,0.975,0.727,0.96,0.632,0.88,0.83,0.834,39.3443555763439,39.5665202145536,40.7161256337034,39.08934716116,39.1886357313805,38.2286997436713,32.3646069662828,31.9197505996947,36.0190119006972,32.2075828286711
5.93666204093735,10.9153615464936,7.80417585989539,9.52730962013441,7.23500745292216,9.67242194378609,6.94580153040091,11.0355763840406,8.18525539879403,11.9770020849283,1,0.996,0.984,0.964,0.996,0.975,0.991,0.823,0.946,0.635,42.3925427567131,41.5804089589401,38.8915919200376,41.6110463600385,40.1326664780267,38.7890491881673,36.2753828640596,34.4545966049485,33.415527321373,29.007314535883
8.61188408760345,9.16078738803528,8.36679848832768,9.50146358732886,8.61962055662453,9.1194556354148,7.29496827483808,8.08705328679485,9.28240501073517,9.6626911025942,0.988,0.995,0.988,0.978,0.99,0.949,0.978,0.931,0.904,0.88,40.3038848543488,38.5179733272881,42.9257764512918,40.5017383262728,40.7574260726206,36.4637933553538,34.6425159309076,33.1341619540029,34.7838782343457,31.9258531387897
5.29913417815087,5.57898168925417,5.6518779782134,8.20769462649621,6.3752050352024,5.73575362681189,5.91277228481782,7.93280275360527,9.36302854322739,7.99974992888745,1,1,1,0.999,1,1,0.999,0.964,0.946,0.954,42.5895171823742,37.5439694959384,38.5988843804876,37.8609824325691,39.4987857476735,35.6817105029755,34.3451819071149,35.357957633042,31.4445225396973,32.3171097966016
6.23488975257495,8.76317248988668,7.22556099404116,8.96671634950071,6.17621541604808,8.58921651746422,7.58435746142201,7.52823741442786,7.43696321671105,9.88913008933704,1,0.987,0.999,0.942,1,0.973,0.954,0.941,0.967,0.774,40.1560635098771,35.1868063644492,40.4291799451633,34.7637572682028,37.7632940301046,33.5345121876231,31.8951562675381,29.3466028702925,31.1479666037411,23.9204171625152
7.75691306289513,15.1216269112769,8.081459706273,16.5109754641044,7.92485429751328,16.4708145844359,7.50040854349827,15.5748122701742,10.346480522474,22.5840310175093,0.991,0.76,0.991,0.754,0.977,0.749,0.987,0.687,0.852,0.358,35.1887367572461,36.5172757205314,37.2203477195867,38.4000812395216,35.1311142389793,38.3208865915084,36.9830477335331,34.5178148813913,35.5174183049455,29.4315709995908
9.02519232005347,16.0394171030752,8.57992029159785,17.1791120603254,8.66741103453837,20.0893588843161,8.39040294010828,16.1792945005847,12.681548008116,17.8318689130017,0.994,0.791,0.987,0.707,0.988,0.554,0.953,0.696,0.847,0.56,42.0244507818893,43.0136788606705,39.251442769602,40.2129892976572,38.2327193028955,39.0130830597097,37.2285299311748,34.6493225346226,37.6426673586237,37.6005913593983
9.58124733535234,6.95785886297595,10.4755335597849,6.98082921767209,9.25283600618384,6.92795091133932,8.61152499312528,6.70815627343801,7.53641914493513,5.37458524152654,0.953,1,0.943,0.998,0.873,1,0.858,0.998,0.849,0.937,36.5312669245487,36.9936846023451,39.6527196975519,36.7747893766601,30.9564142824924,33.8557252713821,26.6714750381506,34.1122396951077,23.8400790530135,25.462919841029
8.75855129956767,9.59663777296019,8.65658149595677,9.63674913967584,8.15521300524786,9.17267409185794,9.81009024819917,10.279408508359,12.2490800834796,11.779626706701,0.983,0.985,0.983,0.959,0.985,0.993,0.935,0.909,0.692,0.76,40.3126018789781,39.1227520357013,39.5552228889432,38.0590589203333,40.6316726693024,37.0566322271918,38.3066491772863,35.7872434375262,28.8608248458413,30.6769842260249
14.2345777656772,12.3101155918252,13.5478059899732,12.0169743795942,16.5713902518356,12.9810592888882,15.176049934329,10.1787737379733,9.52202542986117,11.0889110530462,0.826,0.937,0.888,0.973,0.717,0.837,0.722,0.828,0.881,0.919,42.0609616911442,40.8307450726696,43.3005485371377,41.4608548503935,40.7604787355648,36.8859215844305,38.2178206231542,32.1049410266341,32.0414165291249,37.816978965219
8.28174064165112,10.3649723966123,8.82331096524056,11.1710280011996,8.69437439799417,10.8034366280375,9.75980816610243,12.2927427525181,8.31467307457328,11.1578241235075,0.977,0.863,0.954,0.86,0.948,0.776,0.894,0.742,0.927,0.733,38.7113784848737,33.1934638140555,34.0894733243149,33.9582294524727,32.5881406324205,28.4006043741273,32.6338666191271,30.462792564368,30.9163621146248,28.6201897932642
7.06643685700529,9.68516892119288,6.9455416093857,8.56896724000577,6.92595270375247,8.66202325714213,7.62140429126781,9.41462936082034,8.27454371852784,11.8374586536026,1,0.926,0.995,0.983,0.997,0.997,0.957,0.881,0.907,0.729,36.5445927483881,31.0543152218156,32.8660632461588,35.158732051836,33.8100835935733,35.8665299985356,31.2558554038655,29.7080317244274,28.4102141091854,28.0329711502268
9.45882353881905,8.30202653245334,8.68898918855568,7.31205834550255,9.38988565971722,8.42910841945633,11.7735463866674,9.15511468484503,10.8127178105123,9.1806401936821,0.979,0.999,0.989,1,0.97,0.995,0.855,0.912,0.866,0.867,45.3258582037694,42.5915951751107,41.240650649792,36.6918929706709,42.6583568786118,37.9735511450015,36.6034046777717,32.7432062230192,35.9470836159618,30.7153668471032
22.0482303968957,11.207446899491,22.6143441566994,12.4361560943601,20.8743246659631,11.3706487113593,23.2765308161249,11.0759195256691,21.0304623935145,9.6575879106979,0.642,0.953,0.663,0.865,0.573,0.938,0.545,0.893,0.47,0.874,46.9202299897308,40.1266532318296,48.1693098456109,38.2063296061599,42.6134015042957,41.3903080067326,38.9745854347597,39.5421669425331,35.1994633357873,31.1705591033616
6.89668718597052,6.28133175899907,6.8981338707709,6.13938648709231,7.42100461181116,6.30324829793923,7.83298853246526,8.8954415035924,9.15986545716479,8.75913650534346,1,1,0.999,0.998,0.993,1,0.983,0.966,0.839,0.866,38.2066960315661,40.3174718445912,33.6714829937275,39.2245909066823,35.3932689334636,37.1916401383245,31.6736785679816,35.090067009995,30.4983990950117,29.9394388474512
6.84481107184356,7.76337893037438,7.16427113827327,8.04002667571937,6.97240599930808,10.0036338476507,6.30909136484018,8.26833516449484,8.00113607565735,6.61667959839952,1,1,0.993,0.994,0.995,0.97,0.987,0.962,0.908,0.964,44.1568159022715,40.9041890714396,41.9917695734895,40.9239642475945,40.7733793928255,37.4553766315339,37.5416104271699,35.3759104711338,28.811311609134,33.3546890135917
8.36937864896489,8.97672130369745,9.64512531253019,7.93118727304836,8.44886824261123,8.44616795845459,7.33486414947018,9.95010643070843,9.97777182894331,8.0024620451478,0.996,0.949,0.996,0.977,0.982,0.957,0.987,0.953,0.867,0.95,37.9932914075368,36.6772461271756,37.8164616856246,34.7956540435149,38.8536513344611,37.0575963884688,34.5617990403988,37.0769595727379,33.7394304112512,33.0095526356789
7.13336976309689,6.38122938670906,7.14469535347896,6.51864354608764,7.9632863170885,6.22738456626385,7.97984103881042,5.63402814326104,13.6510306173588,8.71826360705794,1,0.997,0.997,0.999,0.975,0.996,0.959,0.996,0.65,0.835,39.6522002619602,36.7750678402384,40.6318811044952,37.8001487191416,38.3968562539314,37.3284340069569,37.2322686283151,37.4807868330218,29.9769851097843,31.9169724822007
7.38012736067268,7.46216319430059,8.85095516701916,6.61816633202825,8.52329680567899,7.51498505282771,6.74178662576893,8.85718701335441,9.11804020526014,11.0866551812204,0.998,0.988,0.991,1,0.996,0.995,0.996,0.943,0.924,0.721,43.9685656822069,40.0046330272984,43.6187574621239,37.6622716007597,43.8240083297821,36.8784627703544,38.0313692634408,36.2407244013781,36.9022468820079,27.898370429309
6.74299425985719,5.47569361443818,6.8151391891398,6.1206924004155,8.27255556620732,7.05064640416766,7.19272625598477,7.06857422145604,10.5109250170236,10.6198960666657,0.999,1,0.999,1,0.995,1,0.99,0.995,0.901,0.848,42.5627098811033,40.2381528003222,42.9417411112772,37.63579424645,40.6008020627724,40.601723436135,38.5381215331654,37.0588256418265,35.1904837478642,34.2199532150279
10.6225448091787,9.12654524787174,11.7853070029249,10.0914814425131,10.5358181256482,9.25116301776372,10.8580032803242,9.44661259121025,10.0012333883589,9.82241554191723,0.934,0.958,0.792,0.904,0.899,0.944,0.809,0.864,0.844,0.873,36.2277335007201,34.2237574662592,32.112068414598,32.9166080123558,33.3153894144088,32.3267400004658,29.9571339860763,28.9191782610463,30.6760847352478,33.3832287660585
8.17869191261898,8.09423944061012,8.07782133019681,7.89363019903297,9.09980782549271,9.40405854801578,8.1479579975972,8.3138555096046,8.25228822802098,8.6691489218675,1,1,0.999,1,0.972,0.965,0.973,0.929,0.974,0.923,46.2360255867851,39.7501398443428,42.9131787746578,41.0733134184496,40.1834293071006,43.3409233045153,37.8610913886138,31.9085683526015,40.2578671274358,31.2134442133956
17.1607956311396,7.88552014117077,18.6183031517484,8.87953571237294,18.6832874730321,8.60370114782122,17.5286785819761,8.62953617220383,17.5512710904029,9.01221678868962,0.782,0.998,0.62,0.982,0.565,0.989,0.54,0.929,0.513,0.785,43.3588891978753,42.295743038912,40.7378874807805,38.740758601367,37.6593256349036,34.7224838683298,34.8565532616702,33.8544321556198,29.0124806083764,25.5519623364188
