"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
9.94991244832133,9.92571643116312,9.72442404646587,10.262473896661,10.5989836346306,10.4597398962915,11.953716047113,10.5694073047004,9.22823322896941,9.55438087291082,0.991,0.987,0.974,0.983,0.979,0.976,0.957,0.946,0.915,0.963,48.4346924716285,46.8869340092256,42.5755877624161,46.1130720215963,51.6811789487878,45.3632874216525,50.154515715179,39.3242833924713,35.0855027511064,43.3507734660076
9.88805015204282,10.6774193111453,11.652125709698,10.2184396302026,10.5072373963565,11.6949180969428,11.0124208614079,11.5840873567693,12.4032635806317,12.7792130454447,0.987,1,0.962,1,0.97,1,0.922,1,0.873,0.994,46.6979602512753,64.1754743114996,49.5224519083195,62.4794161751487,46.8788059775285,68.0888555094369,40.719787786857,60.8806543630612,42.294235162115,61.2612444020103
12.2027903286068,6.22922188983481,13.7879421961541,5.94072044244437,12.7103919009615,6.31809234992163,13.9108256890168,6.0282617175317,15.3168658261835,7.31881384301674,0.91,1,0.867,1,0.831,0.999,0.851,1,0.773,0.998,36.5939796831838,49.4053066049344,36.9137250348654,51.2469514949346,32.613173658309,52.4644204184863,36.9313118466863,46.9886183842381,34.4464301537838,44.9381445708813
10.896448926142,8.58818679563474,10.4749468554025,8.82380877319435,10.8804259384516,9.22384119646862,13.6773423842767,9.29166743280902,12.6515997197786,9.12954330556855,0.997,0.997,0.998,0.995,0.994,0.972,0.961,0.976,0.997,0.987,56.4195289681906,49.4191504639475,56.1236223702535,48.0834735921852,59.6178594432271,40.4354959089003,58.5472148820949,42.9095169912614,62.3378165015198,47.2702735190205
8.53969666992047,7.98413839411975,7.31112026573262,7.54383601678179,8.23836372309002,7.75491910438093,8.95445486724712,8.59825863177812,7.14748585573251,7.91502767796407,1,1,1,1,0.996,1,0.991,0.984,0.994,0.976,57.5117693102613,40.9684729199346,52.3169147840706,44.2850453223635,41.0771911910388,41.6033794795817,46.8011884820368,35.6815560984645,38.8230596329673,38.0827235170352
8.82178439593914,9.65297713599617,9.73825496381531,9.82785925391991,9.64642532872267,10.7175429411452,9.734581218956,9.54155943155074,9.13974745895641,11.7380258944371,1,1,0.978,0.999,0.993,0.996,0.979,0.999,0.956,0.995,48.9022511972044,61.3005039542198,45.2099216151587,60.6518006602986,48.965942325974,60.7308863180245,48.6053271084221,54.4719574108813,40.1140259245314,59.4496882926554
7.45946455720208,9.10756587817869,8.26353843198289,9.27521457590186,7.77498139781462,9.75460855121519,8.26653681135781,9.73345171521213,7.38177913085862,11.5234502162712,1,0.996,0.993,0.985,0.994,0.976,0.976,0.941,0.977,0.938,44.4535445759506,44.8857929920175,43.4418236845763,38.2876272246358,37.6708962938653,40.2312692450018,40.1596002872516,36.7056499478146,31.784409537652,48.9746077385873
7.49027523910402,14.3726821523847,7.83806754683069,14.7080013074066,8.09767369534918,15.2175055294233,7.52042230511705,14.7502803045793,7.82543885352032,17.062041403078,0.999,0.872,0.988,0.905,0.977,0.842,1,0.866,0.958,0.76,41.3091904635168,45.1662908508174,36.1415908426197,47.0362873102127,35.3967130380469,47.024608436579,41.5403913089379,44.4840607716397,30.7740098097948,47.3176473787887
9.28896712769582,7.5258338120823,9.45305068793787,6.81117165571114,9.41982132350576,7.00116336995294,10.218056753094,9.1744319180848,11.3681266468082,7.70787434462156,0.997,1,1,1,0.993,1,0.999,0.998,0.977,0.998,46.1711451356976,57.2122863057846,49.1332526287016,57.437983985587,50.4281504398695,56.3464251337161,56.3956416937175,52.1171942331689,53.2083441629226,54.7858160726108
10.7306286323882,12.7243484624906,9.01860901859414,12.6189180941502,10.5585498101326,12.4947677469058,9.42770911434006,12.6671940986421,9.81564485804566,14.7883017717678,0.971,0.929,0.99,0.914,0.96,0.954,0.974,0.887,0.939,0.758,46.1007618917488,43.1289343130571,45.1053006966695,42.9693820024377,45.6471054976168,47.0043664017901,43.7073534329311,43.0328613611657,38.2437116123343,37.3770103474318
